strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
D2/SG/CT50/2013	dengue	KX380837	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
DENV_2/PK/2013	dengue	KJ010186	2013-10-02	West Asia	Pakistan	Pakistan	Pakistan	genbank	genome	Akram et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ010186	Introduction and evolution of dengue virus type 2 in Pakistan: a phylogeographic analysis	Virol. J. 12 (1), 148 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/26395339
QHD13CAIQ	dengue	KF479233	2013-01-04	China	China	China	China	genbank	genome	Ma et al	https://www.ncbi.nlm.nih.gov/nuccore/KF479233	First confirmation of imported dengue virus serotype 2 complete genome in urine from a Chinese traveler returning from India	Virol. J. 11, 56 (2014)	https://www.ncbi.nlm.nih.gov/pubmed/24666930
TM244	dengue	KX452042	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	Hardiyanto et al	https://www.ncbi.nlm.nih.gov/nuccore/KX452042	Whole genome sequencing and phylogenetic analysis of dengue virus isolated from Johor, Malaysia	Unpublished	?
D2/SG/CT23/2012	dengue	KX380818	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
TM135	dengue	KX452031	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
TM38	dengue	KX452017	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	Hardiyanto et al	https://www.ncbi.nlm.nih.gov/nuccore/KX452017	Whole genome sequencing and phylogenetic analysis of dengue virus isolated from Johor, Malaysia	Unpublished	?
DC618Y12	dengue	KM279532	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279532	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
SGEHI_D2_1158Y08	dengue	GU370051	2008-08-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Lo et al	https://www.ncbi.nlm.nih.gov/nuccore/GU370051	Complete genomic sequences of Dengue Viruses in Singapore	Unpublished	?
D2/SG/CT38/2013	dengue	KX380830	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Sung et al	https://www.ncbi.nlm.nih.gov/nuccore/KX380830	Extended Evaluation of Virological, Immunological and Pharmacokinetic Endpoints of CELADEN: A Randomized, Placebo-Controlled Trial of Celgosivir in Dengue Fever Patients	PLoS Negl Trop Dis 10 (8), E0004851 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27509020
D2/SG/05K3330DK1/2005	dengue	EU081178	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081178	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
GD06/93	dengue	FJ196854	1993-XX-XX	China	China	China	China	genbank	genome	Wu et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ196854	Molecular epidemiology of dengue viruses in southern China from 1978 to 2006	Virol. J. 8 (1), 322 (2011)	https://www.ncbi.nlm.nih.gov/pubmed/21703015
TM199	dengue	KX452035	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
R1_J45_DENV2	dengue	MG721058	2016-XX-XX	South Asia	India	India	India	genbank	genome	Pattabiraman et al	https://www.ncbi.nlm.nih.gov/nuccore/MG721058	Genomes of dengue viruses circulating in south India	Unpublished	?
TM26	dengue	KU666944	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	Dhanoa et al	https://www.ncbi.nlm.nih.gov/nuccore/KU666944	Impact of dengue virus (DENV) co-infection on clinical manifestations, disease severity and laboratory parameters	BMC Infect. Dis. 16 (1), 406 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27514512
DENV2/CN/GZDF574/2014	dengue	KT187555	2014-XX-XX	China	China	China	China	genbank	genome	Zhan et al	https://www.ncbi.nlm.nih.gov/nuccore/KT187555	Direct Submission	Submitted (17-JUN-2015) Department of Microbiology, Zhongshan School of Medicine, Sun Yat-Sen University, Key Laboratory of Tropical Disease Control, Ministry of Education, W1334, Science & Technology Building, 74 Zhongshan Road Ii, Guangzhou, Guangdong 510080, China	?
DC759Y12	dengue	KM279593	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279593	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DC415Y11	dengue	KM279524	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279524	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
D2/SG/CT30/2012	dengue	KX380824	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
D2/SG/CT51/2013	dengue	KX380838	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
DC704Y12	dengue	KM279556	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279556	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
GD01/01	dengue	FJ196852	2001-XX-XX	China	China	China	China	genbank	genome	Wu et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ196852	Molecular epidemiology of dengue viruses in southern China from 1978 to 2006	Virol. J. 8 (1), 322 (2011)	https://www.ncbi.nlm.nih.gov/pubmed/21703015
D2/SG/CT36/2013	dengue	KX380829	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
GD19/2001	dengue	KC964093	2001-XX-XX	China	China	China	China	genbank	genome	Bai et al	https://www.ncbi.nlm.nih.gov/nuccore/KC964093	Dengue virus 2 polyprotein gene	Unpublished	?
D2/China/GDcz/D15044/2015	dengue	MH827533	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827533	Dengue fever in Guangdong	Unpublished	?
7869191/BF/2016	dengue	KY627762	2016-11-05	Africa	Burkina Faso	Burkina Faso	Burkina Faso	genbank	genome	Baronti et al	https://www.ncbi.nlm.nih.gov/nuccore/KY627762	Complete coding sequences of two dengue virus type 2 isolates from an outbreak in Burkina Faso, 2016	Genome Announc (2017) In press	?
D2/SG/CT35/2013	dengue	KX380828	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
Mal_003	dengue	MG779195	2017-XX-XX	Africa	Kenya	Kenya	Kenya	genbank	genome	Kimita et al	https://www.ncbi.nlm.nih.gov/nuccore/MG779195	Complete Coding Sequences of Dengue Virus Type 2 from Febrile Patients Seen in Malindi District Hospital, Kenya during the 2017 Dengue Fever Outbreak	Unpublished	?
2208_DHF_09/13/2002	dengue	DQ645552	2002-09-13	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chen et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ645552	Evolution of dengue virus type 2 during two consecutive outbreaks in Taiwan in 2001-2	Unpublished	?
GZ18XN20079	dengue	MK578533	2018-08-16	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK578533	An evolutionary study of DENV-II virus in Guangzhou city, 2016-2018	Unpublished	?
V1392	dengue	JX475906	2009-XX-XX	South Asia	India	India	India	genbank	genome	Dash et al	https://www.ncbi.nlm.nih.gov/nuccore/JX475906	Complete genome sequencing and evolutionary analysis of Indian isolates of Dengue virus type 2	Biochem. Biophys. Res. Commun. 436 (3), 478-485 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/23756811
D2/China/GDzs/GD16161/2016_New_Guinea_	dengue	MH827544	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827544	Dengue fever in Guangdong	Unpublished	?
D2/China/GDcz/D15030/2015_Malaysia_	dengue	MH827528	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827528	Dengue fever in Guangdong	Unpublished	?
D2/Pakistan/209/2009	dengue	KF041235	2009-XX-XX	West Asia	Pakistan	Pakistan	Pakistan	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/KF041235	Evolution and heterogeneity of multiple serotypes of Dengue virus in Pakistan, 2006-2011	Virol. J. 10, 275 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/24007412
SGEHI_D2_0377Y04	dengue	JN851123	2004-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/JN851123	Dengue virus surveillance in Singapore reveals high viral diversity through multiple introductions and in situ evolution	Unpublished	?
2015_CZ_23	dengue	KX621248	2015-XX-XX	China	China	China	China	genbank	genome	?	?	?	?	?
D2/SG/05K3295DK1/2005	dengue	EU081177	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081177	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV2/CN/GZDF571/2014	dengue	KT187554	2014-XX-XX	China	China	China	China	genbank	genome	Li et al	https://www.ncbi.nlm.nih.gov/nuccore/KT187554	Direct Submission	Submitted (17-JUN-2015) Department of Microbiology, Zhongshan School of Medicine, Sun Yat-Sen University, Key Laboratory of Tropical Disease Control, Ministry of Education, W1334, Science & Technology Building, 74 Zhongshan Road Ii, Guangzhou, Guangdong 510080, China	?
D2/China/GDsz/GD17029/2017	dengue	MH827550	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827550	Dengue fever in Guangdong	Unpublished	?
PG_CN10_13	dengue	KU517845	2013-04-23	Oceania	Papua New Guinea	Papua New Guinea	Papua New Guinea	genbank	genome	Zhang et al	https://www.ncbi.nlm.nih.gov/nuccore/KU517845	Complete Genome Sequencing of Dengue Virus Type 2	Unpublished	?
DC669Y12	dengue	KM279551	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279551	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
Od2112	dengue	JQ955624	2011-XX-XX	South Asia	India	India	India	genbank	genome	Dash et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ955624	Complete genome sequencing and evolutionary analysis of Indian isolates of Dengue virus type 2	Biochem. Biophys. Res. Commun. 436 (3), 478-485 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/23756811
DENV2_671	dengue	KU509268	2009-XX-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	?	?	?	?	?
D2/Pakistan/2011_23/2011	dengue	KF041232	2011-XX-XX	West Asia	Pakistan	Pakistan	Pakistan	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/KF041232	Evolution and heterogeneity of multiple serotypes of Dengue virus in Pakistan, 2006-2011	Virol. J. 10, 275 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/24007412
2659_DHF_11/01/2002	dengue	DQ645555	2002-11-01	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chen et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ645555	Evolution of dengue virus type 2 during two consecutive outbreaks in Taiwan in 2001-2	Unpublished	?
GWL18_INDI_01	dengue	DQ448231	2001-XX-XX	South Asia	India	India	India	genbank	genome	Dash et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ448231	Direct Submission	Submitted (14-MAR-2006) Virology Division, Defense R & D Establishment, Jhansi Road, Gwalior, MP 474 002, India	?
DC353Y11	dengue	KM279517	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279517	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DC730Y12	dengue	KM279558	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279558	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
E1519Y13	dengue	KM279580	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279580	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
MKS_2032	dengue	KC762675	2008-03-08	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762675	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
DC621Y12	dengue	KM279535	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279535	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
D2/SG/CT13/2012	dengue	KX380811	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Sung et al	https://www.ncbi.nlm.nih.gov/nuccore/KX380811	Extended Evaluation of Virological, Immunological and Pharmacokinetic Endpoints of CELADEN: A Randomized, Placebo-Controlled Trial of Celgosivir in Dengue Fever Patients	PLoS Negl Trop Dis 10 (8), E0004851 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27509020
MKS_2108	dengue	KC762671	2008-02-19	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762671	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
DENV2/KLF/006/2014	dengue	MH456894	2014-06-20	Africa	Kenya	Kenya	Kenya	genbank	genome	Kamau et al	https://www.ncbi.nlm.nih.gov/nuccore/MH456894	Genetic diversity of Dengue virus serotype 2 circulating in Kilifi coastal Kenya	Unpublished	?
XSBN04	dengue	MF156236	2015-10-07	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/MF156236	Direct Submission	Submitted (24-MAY-2017) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences, 935 Jiao Ling Road, Kunming, Yunnan 650118, China	?
V100511	dengue	KY794785	2010-05-11	Oceania	Papua New Guinea	Papua New Guinea	Papua New Guinea	genbank	genome	Luang-Suarkia et al	https://www.ncbi.nlm.nih.gov/nuccore/KY794785	Dengue in Papua New Guinea	Unpublished	?
MKS_0071	dengue	KC762669	2007-07-17	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762669	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
DENV2/KLF/002/2014	dengue	MH456897	2014-07-09	Africa	Kenya	Kenya	Kenya	genbank	genome	Kamau et al	https://www.ncbi.nlm.nih.gov/nuccore/MH456897	Genetic diversity of Dengue virus serotype 2 circulating in Kilifi coastal Kenya	Unpublished	?
MKS_2018	dengue	KC762673	2008-03-11	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762673	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
DENV2/KLF/001/2014	dengue	MH456892	2014-10-17	Africa	Kenya	Kenya	Kenya	genbank	genome	Kamau et al	https://www.ncbi.nlm.nih.gov/nuccore/MH456892	Genetic diversity of Dengue virus serotype 2 circulating in Kilifi coastal Kenya	Unpublished	?
D2/SG/CT44/2013	dengue	KX380835	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
MKS_2204	dengue	KC762667	2008-04-12	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762667	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
XSBN01	dengue	MF156233	2015-09-18	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/MF156233	Direct Submission	Submitted (24-MAY-2017) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences, 935 Jiao Ling Road, Kunming, Yunnan 650118, China	?
D2/SG/CT40/2013	dengue	KX380832	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Sung et al	https://www.ncbi.nlm.nih.gov/nuccore/KX380832	Extended Evaluation of Virological, Immunological and Pharmacokinetic Endpoints of CELADEN: A Randomized, Placebo-Controlled Trial of Celgosivir in Dengue Fever Patients	PLoS Negl Trop Dis 10 (8), E0004851 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27509020
MKS_WS73	dengue	KC762678	2010-03-04	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762678	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
DC619Y12	dengue	KM279533	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279533	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
D2/Taiwan/704TN1505a	dengue	KU365901	2015-XX-XX	China	Taiwan	Taiwan	Taiwan	genbank	genome	Yang et al	https://www.ncbi.nlm.nih.gov/nuccore/KU365901	Molecular epidemiology of dengue virus in Taiwan, 2011-2015	Unpublished	?
Van_2017	dengue	MH985859	2017-XX-XX	Oceania	Australia	Australia	Australia	genbank	genome	Pyke et al	https://www.ncbi.nlm.nih.gov/nuccore/MH985859	First complete genome sequences of dengue virus serotype 2 strains from Vanuatu and the Solomon Islands	Microbiol Resour Announc (2018) In press	?
GZ16XN03534	dengue	MK578531	2016-02-04	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK578531	An evolutionary study of DENV-II virus in Guangzhou city, 2016-2018	Unpublished	?
2016_Singapore_NUH_MDC_DENV_2_variant	dengue	KU948303	2016-02-23	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/KU948303	Whole-genome Sequencing of a Dengue Type 2 Variant in Singapore, 2016	Unpublished	?
2587_DF_10/26/2002	dengue	DQ645554	2002-10-26	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chen et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ645554	Evolution of dengue virus type 2 during two consecutive outbreaks in Taiwan in 2001-2	Unpublished	?
XLLM10666	dengue	KY937186	2015-XX-XX	China	China	China	China	genbank	genome	Jiang et al	https://www.ncbi.nlm.nih.gov/nuccore/KY937186	The phylogenetic and cross-referencing of flaviviruses in worldwide	Unpublished	?
DENV_2/ID/1046DN/1976	dengue	GQ398264	1976-XX-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	?	?	?	?	?
RR44	dengue	JQ955623	2009-XX-XX	South Asia	India	India	India	genbank	genome	Dash et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ955623	Complete genome sequencing and evolutionary analysis of Indian isolates of Dengue virus type 2	Biochem. Biophys. Res. Commun. 436 (3), 478-485 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/23756811
TM203	dengue	KX452036	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	Hardiyanto et al	https://www.ncbi.nlm.nih.gov/nuccore/KX452036	Whole genome sequencing and phylogenetic analysis of dengue virus isolated from Johor, Malaysia	Unpublished	?
TM209	dengue	KX452037	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	Hardiyanto et al	https://www.ncbi.nlm.nih.gov/nuccore/KX452037	Whole genome sequencing and phylogenetic analysis of dengue virus isolated from Johor, Malaysia	Unpublished	?
SG_EHI_D20304Y07	dengue	KM279603	2007-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279603	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DENV_2/ID/1023DN/1975	dengue	GQ398263	1975-XX-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	?	?	?	?	?
R1_J15	dengue	MG592698	2016-XX-XX	South Asia	India	India	India	genbank	genome	?	?	?	?	?
DENV_2/ID/1070DN/1976	dengue	GQ398260	1976-XX-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	?	?	?	?	?
SG_EHI_D2/09087Y15	dengue	KY921905	2015-03-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KY921905	Dengue virus diversity in Singapore	Unpublished	?
DENV_2/Pk/Swat_02	dengue	KJ701507	2013-08-27	West Asia	Pakistan	Pakistan	Pakistan	genbank	genome	Ali et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ701507	Complete genome sequence of dengue virus 2/Pakistan/Swat-02 isolate	Unpublished	?
SGEHI_D2_0522Y07	dengue	JN851114	2007-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/JN851114	Dengue virus surveillance in Singapore reveals high viral diversity through multiple introductions and in situ evolution	Unpublished	?
1949_DF_08/19/2002	dengue	DQ645550	2002-08-19	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chen et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ645550	Evolution of dengue virus type 2 during two consecutive outbreaks in Taiwan in 2001-2	Unpublished	?
DENV_2/PK	dengue	KF360005	2010-11-01	West Asia	Pakistan	Pakistan	Pakistan	genbank	genome	Akram et al	https://www.ncbi.nlm.nih.gov/nuccore/KF360005	Introduction and evolution of dengue virus type 2 in Pakistan: a phylogeographic analysis	Virol. J. 12 (1), 148 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/26395339
