Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"31631.5529","Human coronavirus OC43 OC43s/Yamagata.JPN/2017-1566",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","OC43s/Yamagata.JPN/2017-1566",,,,,,,,,,,,,,,,,,,,,"2021-01-15T00:00:00Z","32720708",,,,,,"LC506945",,,,,,,,1,2289,34.94976,1,2289,,,,1,,,,,,"nasopharyngeal swab",,"2017-06",2017,,"Japan","Asia","Japan:Yamagata",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:49.803Z","2022-07-09T04:54:49.803Z"
"31631.5530","Human coronavirus OC43 TW-YC101-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC101-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543641",,,,,,,,1,2569,36.51226,1,2569,,,,2,,,,,,,,"2013-05-20",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:50.141Z","2022-07-09T04:54:50.141Z"
"31631.5531","Human coronavirus OC43 TW-YC031-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC031-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543640",,,,,,,,1,2566,36.51598,1,2566,,,,2,,,,,,,,"2013-01-29",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:50.040Z","2022-07-09T04:54:50.040Z"
"31631.5532","Human coronavirus OC43 Fukushima_H773_2019",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","Fukushima_H773_2019",,,,,,,,,,,,,,,,,,,,,"2022-03-03T00:00:00Z",,,,,,,"LC687399",,,"MGI DNBSEQ-G400",,"CLC Genomics Workbench v. 21.0.4.",,,1,30677,36.594193,1,30677,,,,9,,,,,,"nasopharyngeal swab",,"2019",2019,,"Japan","Asia","Japan: Fukushima",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:59:54.087Z","2022-07-09T04:59:54.087Z"
"31631.5533","Human coronavirus OC43 Fukushima_O502_2019",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","Fukushima_O502_2019",,,,,,,,,,,,,,,,,,,,,"2022-03-03T00:00:00Z",,,,,,,"LC687400",,,"MGI DNBSEQ-G400",,"CLC Genomics Workbench v. 21.0.4.",,,1,30693,36.588146,1,30693,,,,9,,,,,,"nasopharyngeal swab",,"2019",2019,,"Japan","Asia","Japan: Fukushima",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:59:53.958Z","2022-07-09T04:59:53.958Z"
"31631.5534","Human coronavirus OC43 Fukushima_H763_2019",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","Fukushima_H763_2019",,,,,,,,,,,,,,,,,,,,,"2022-03-03T00:00:00Z",,,,,,,"LC687398",,,"MGI DNBSEQ-G400",,"CLC Genomics Workbench v. 21.0.4.",,,1,30673,36.57614,1,30673,,,,9,,,,,,"nasopharyngeal swab",,"2019",2019,,"Japan","Asia","Japan: Fukushima",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:59:54.009Z","2022-07-09T04:59:54.009Z"
"31631.5535","Human coronavirus OC43 OC43s/Yamagata.JPN/2017-2568",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","OC43s/Yamagata.JPN/2017-2568",,,,,,,,,,,,,,,,,,,,,"2021-01-15T00:00:00Z","32720708",,,,,,"LC506947",,,,,,,,1,2301,34.94133,1,2301,,,,1,,,,,,"nasopharyngeal swab",,"2017-12",2017,,"Japan","Asia","Japan:Yamagata",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:49.694Z","2022-07-09T04:54:49.694Z"
"31631.5536","Human coronavirus OC43 TW-YC101-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC101-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543636",,,,,,,,1,678,33.480827,1,678,,,,1,,,,,,,,"2013-05-20",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:49.167Z","2022-07-09T04:54:49.167Z"
"31631.5537","Human coronavirus OC43 TW-YC029-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC029-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543639",,,,,,,,1,2608,36.38804,1,2608,,,,2,,,,,,,,"2013-01-25",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:50.214Z","2022-07-09T04:54:50.214Z"
"31631.5538","Human coronavirus OC43 TW-YC021-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC021-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543638",,,,,,,,1,2608,36.38804,1,2608,,,,2,,,,,,,,"2013-01-21",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:50.300Z","2022-07-09T04:54:50.300Z"
"31631.5539","Human coronavirus OC43 TW-YC006-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC006-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543637",,,,,,,,1,2559,36.381397,1,2559,,,,2,,,,,,,,"2013-01-07",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:50.348Z","2022-07-09T04:54:50.348Z"
"31631.5540","Human coronavirus OC43 TW-YC031-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC031-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543635",,,,,,,,1,675,32.74074,1,675,,,,1,,,,,,,,"2013-01-29",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:49.215Z","2022-07-09T04:54:49.215Z"
"31631.5541","Human coronavirus OC43 OC43s/Yamagata.JPN/2015-0285",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","OC43s/Yamagata.JPN/2015-0285",,,,,,,,,,,,,,,,,,,,,"2021-01-15T00:00:00Z","32720708",,,,,,"LC506950",,,,,,,,1,2289,34.862385,1,2289,,,,1,,,,,,"nasopharyngeal swab",,"2015-01",2015,,"Japan","Asia","Japan:Yamagata",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:50.277Z","2022-07-09T04:54:50.277Z"
"31631.5542","Human coronavirus OC43 OC43s/Yamagata.JPN/2017-2652",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","OC43s/Yamagata.JPN/2017-2652",,,,,,,,,,,,,,,,,,,,,"2021-01-15T00:00:00Z","32720708",,,,,,"LC506949",,,,,,,,1,2301,34.94133,1,2301,,,,1,,,,,,"nasopharyngeal swab",,"2017-12",2017,,"Japan","Asia","Japan:Yamagata",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:50.202Z","2022-07-09T04:54:50.202Z"
"31631.5543","Human coronavirus OC43 OC43s/Yamagata.JPN/2017-0491",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","OC43s/Yamagata.JPN/2017-0491",,,,,,,,,,,,,,,,,,,,,"2021-01-15T00:00:00Z","32720708",,,,,,"LC506951",,,,,,,,1,2289,34.94976,1,2289,,,,1,,,,,,"nasopharyngeal swab",,"2017-03",2017,,"Japan","Asia","Japan:Yamagata",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:50.286Z","2022-07-09T04:54:50.286Z"
"31631.5544","Human coronavirus OC43 TW-YC006-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC006-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543627",,,,,,,,1,1810,44.47514,1,1810,,,,3,,,,,,,,"2013-01-07",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:49.813Z","2022-07-09T04:54:49.813Z"
"31631.5545","Human coronavirus OC43 TW-YC029-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC029-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543629",,,,,,,,1,1810,44.47514,1,1810,,,,3,,,,,,,,"2013-01-25",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:49.921Z","2022-07-09T04:54:49.921Z"
"31631.5546","Human coronavirus OC43 TW-YC021-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC021-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543628",,,,,,,,1,1810,44.47514,1,1810,,,,3,,,,,,,,"2013-01-21",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:49.932Z","2022-07-09T04:54:49.932Z"
"31631.5547","Human coronavirus OC43 TW-YC101-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC101-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543631",,,,,,,,1,1810,44.47514,1,1810,,,,3,,,,,,,,"2013-05-20",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:49.981Z","2022-07-09T04:54:49.981Z"
"31631.5548","Human coronavirus OC43 TW-YC021-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC021-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543633",,,,,,,,1,675,33.333332,1,675,,,,1,,,,,,,,"2013-01-21",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:49.703Z","2022-07-09T04:54:49.703Z"
"31631.5549","Human coronavirus OC43 TW-YC029-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC029-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543634",,,,,,,,1,675,33.185184,1,675,,,,1,,,,,,,,"2013-01-25",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:49.753Z","2022-07-09T04:54:49.753Z"
"31631.5550","Human coronavirus OC43 TW-YC006-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC006-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543632",,,,,,,,1,675,33.185184,1,675,,,,1,,,,,,,,"2013-01-07",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:49.861Z","2022-07-09T04:54:49.861Z"
"31631.5551","Human coronavirus OC43 TW-YC031-2013",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","TW-YC031-2013",,,,,,,,,,,,,,,,,,,,,"2022-04-02T00:00:00Z",,,,,,,"LC543630",,,,,,,,1,1810,44.36464,1,1810,,,,3,,,,,,,,"2013-01-29",2013,,"Taiwan","Asia","Taiwan",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T04:54:49.911Z","2022-07-09T04:54:49.911Z"
"31631.5555","Human coronavirus OC43 HCoV-OC43/USA/ACRI_0052/2016",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","HCoV-OC43/USA/ACRI_0052/2016",,,,,,,,,,,,,,,,,,,,,"2018-03-31T00:00:00Z",,,,,,,"MF314143",,,"Illumina",,"CLC Genomics v. 9",,,1,30737,36.691936,1,30737,,,,10,,,,,,"nasopharyngeal swab",,"2016-03-07",2016,,"USA","North America","USA: Little Rock, Arkansas",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T05:19:54.874Z","2022-07-09T05:19:54.874Z"
"31631.5556","Human coronavirus OC43 HCoV-OC43/USA/TCNP_00204/2017",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","HCoV-OC43/USA/TCNP_00204/2017",,,,,,,,,,,,,,,,,,,,,"2017-10-28T00:00:00Z",,,,,,,"MF374984",,,"Illumina",,"CLC Genomics v. V. 9.0",,,1,30713,36.642315,1,30713,,,,10,,,,,,"nasopharyngeal swab",,"2017-01-03",2017,,"USA","North America","USA: Albuquerque, New Mexico",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T05:09:54.522Z","2022-07-09T05:09:54.522Z"
"31631.5557","Human coronavirus OC43 HCoV-OC43/USA/TCNP_0070/2016",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","HCoV-OC43/USA/TCNP_0070/2016",,,,,,,,,,,,,,,,,,,,,"2018-03-27T00:00:00Z",,,,,,,"MF374983",,,"Illumina",,"CLC Genomics v. V. 9.0",,,1,30721,36.61339,1,30721,,,,9,,,,,,"nasopharyngeal swab",,"2016-02-01",2016,,"USA","North America","USA: Albuquerque, New Mexico",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T05:09:54.566Z","2022-07-09T05:09:54.566Z"
"31631.5558","Human coronavirus OC43 HCoV-OC43/USA/TCNP_00212/2017",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","HCoV-OC43/USA/TCNP_00212/2017",,,,,,,,,,,,,,,,,,,,,"2018-03-27T00:00:00Z",,,,,,,"MF374985",,,"Illumina",,"CLC Genomics v. V. 9.0",,,1,30705,36.63247,1,30705,,,,9,,,,,,"nasopharyngeal swab",,"2017-01-17",2017,,"USA","North America","USA: Albuquerque, New Mexico",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T05:09:54.597Z","2022-07-09T05:09:54.597Z"
"31631.5581","Human coronavirus OC43 TNP 12636",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","TNP 12636",,,,,,,,,,,,,,,,,,,,,"2018-07-02T00:00:00Z","29950583",,,,,,"MG977451",,,"Illumina",,"Geneious v. 10.0.5",,,1,30722,36.58441,1,30722,,,,10,,,,,,,,"2016-12-10",2016,,,,"Cote d'Ivoire",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T12:23:54.931Z","2022-07-09T12:23:54.931Z"
"31631.5582","Human coronavirus OC43 TNP 12643",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","TNP 12643",,,,,,,,,,,,,,,,,,,,,"2018-07-02T00:00:00Z","29950583",,,,,,"MG977452",,,"Illumina",,"Geneious v. 10.0.5",,,1,30704,36.57182,1,30704,,,,10,,,,,,,,"2016-12-10",2016,,,,"Cote d'Ivoire",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T12:23:56.220Z","2022-07-09T12:23:56.220Z"
