strain	strain_name	date	country	host	genotype	subgenotype
JQ801497	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801498	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801499	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801500	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801501	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801502	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801503	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801504	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801505	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801508	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801509	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801510	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801511	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801513	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801515	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801517	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801518	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801519	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801520	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801521	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801522	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ801523	None	2009-XX-XX	Thailand	Homo sapiens	C	C1
JQ688403	None	2006-05-26	China	Homo sapiens	C	C1
JQ688404	None	2006-05-26	China	Homo sapiens	C	C2
JQ040125	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040129	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040130	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040131	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040132	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040133	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040135	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040136	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040139	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040140	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040141	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040142	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040143	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040144	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040145	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040146	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040148	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040149	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040150	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040151	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040152	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040153	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040154	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040155	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040156	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040158	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040159	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040160	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040161	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040162	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040163	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040164	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040165	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040166	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040167	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040168	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040172	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040174	None	2005-XX-XX	China	Homo sapiens	C	None
JQ040175	None	2005-XX-XX	China	Homo sapiens	C	None
JX560519	None	2009-03-01	China	Homo sapiens	C	None
JX560520	None	2009-03-01	China	Homo sapiens	C	None
JN827414	None	2011-06-08	Thailand	Homo sapiens	C	C5
JN827415	None	2011-06-03	Thailand	Homo sapiens	C	C5
JN827416	None	2011-06-07	Thailand	Homo sapiens	C	C1
JN827417	None	2011-05-31	Thailand	Homo sapiens	C	C1
JN827418	None	2011-06-13	Thailand	Homo sapiens	C	C1
JN827420	None	2011-06-13	Thailand	Homo sapiens	C	C1
JN827421	None	2011-06-13	Thailand	Homo sapiens	C	C1
JN827422	None	2011-06-13	Thailand	Homo sapiens	C	C1
JN827423	None	2011-06-16	Thailand	Homo sapiens	C	C1
JN827424	None	2011-06-13	Thailand	Homo sapiens	C	C1
JN827425	None	2011-06-13	Thailand	Homo sapiens	C	C1
JQ429078	None	2012-08-20	Indonesia	Homo sapiens	C	None
JN315779	aHepB	2003-XX-XX	South Korea	Homo sapiens	C	C2
JQ732168	None	2007-XX-XX	China	Homo sapiens	C	None
JQ707707	None	2002-12-03	USA	Homo sapiens	C	None
JQ707708	None	2002-12-03	USA	Homo sapiens	C	None
JQ707709	None	2002-12-03	USA	Homo sapiens	C	None
JQ707710	None	2002-12-03	USA	Homo sapiens	C	None
JQ707711	None	2002-12-03	USA	Homo sapiens	C	None
JQ707712	None	2002-12-03	USA	Homo sapiens	C	None
JQ707713	None	2002-12-03	USA	Homo sapiens	C	None
JQ707714	None	2002-12-03	USA	Homo sapiens	C	None
JQ707715	None	2002-12-03	USA	Homo sapiens	C	None
JQ707716	None	2002-12-03	USA	Homo sapiens	C	None
JQ707717	None	2002-12-03	USA	Homo sapiens	C	None
JQ707718	None	2002-12-03	USA	Homo sapiens	C	None
JQ707719	None	2002-12-03	USA	Homo sapiens	C	None
JQ707720	None	2002-12-03	USA	Homo sapiens	C	None
JQ707721	None	2002-12-03	USA	Homo sapiens	C	None
JQ707722	None	2002-12-03	USA	Homo sapiens	C	None
JQ707723	None	2002-12-03	USA	Homo sapiens	C	None
JQ707724	None	2002-12-03	USA	Homo sapiens	C	None
JQ707725	None	2002-12-03	USA	Homo sapiens	C	None
JQ707726	None	2002-12-03	USA	Homo sapiens	C	None
JQ707727	None	2002-12-03	USA	Homo sapiens	C	None
JQ707728	None	2002-12-03	USA	Homo sapiens	C	None
JQ707729	None	2002-12-03	USA	Homo sapiens	C	None
JQ707730	None	2002-12-03	USA	Homo sapiens	C	None
JQ707731	None	2002-12-03	USA	Homo sapiens	C	None
JQ707732	None	2002-12-03	USA	Homo sapiens	C	None
JQ707733	None	2002-12-03	USA	Homo sapiens	C	None
JQ707768	None	2005-06-03	USA	Homo sapiens	C	None
JQ707769	None	2005-06-03	USA	Homo sapiens	C	None
JQ707770	None	2005-06-03	USA	Homo sapiens	C	None
JQ707771	None	2005-06-03	USA	Homo sapiens	C	None
JQ707772	None	2005-06-03	USA	Homo sapiens	C	None
JQ707773	None	2005-06-03	USA	Homo sapiens	C	None
JQ707774	None	2005-06-03	USA	Homo sapiens	C	None
AB697490	None	2001-XX-XX	Japan:Nagoya	Homo sapiens HIV-1/HBV-coinfected patient No.5	C	C1
AB697494	None	2005-XX-XX	Japan:Nagoya	Homo sapiens HIV-1/HBV-coinfected patient No.9	C	C1
AB697500	None	2006-XX-XX	Japan:Nagoya	Homo sapiens HIV-1/HBV-coinfected patient No.17	C	C1
AB697502	None	2006-XX-XX	Japan:Nagoya	Homo sapiens HIV-1/HBV-coinfected patient No.20	C	C1
AB697510	None	2007-XX-XX	Japan:Nagoya	Homo sapiens HIV-1/HBV-coinfected patient No.33	C	C1
JQ027317	HB315	2008-02-28	Malaysia	Homo sapiens	C	None
JQ027319	HB404	2008-06-10	Malaysia	Homo sapiens	C	None
JQ027322	HB522	2008-12-02	Malaysia	Homo sapiens	C	None
JQ027323	HB534	2009-01-06	Malaysia	Homo sapiens	C	None
JQ027326	HB559	2009-03-11	Malaysia	Homo sapiens	C	None
JQ027327	HB560	2009-03-17	Malaysia	Homo sapiens	C	None
JQ027332	HB785	2009-11-23	Malaysia	Homo sapiens	C	None
AB642095	None	2000-05-08	Japan: Miyagi	None	C	C2
AB642096	None	2000-12-18	Japan: Miyagi	None	C	C2
AB642097	None	2003-07-08	Japan: Miyagi	None	C	C2
AB642099	None	2005-07-11	Japan: Miyagi	None	C	C2
AB642100	None	2006-10-16	Japan: Miyagi	None	C	C2
JN400086	None	2007-11-01	South Korea	Homo sapiens	C	None
JN400087	None	2007-11-01	South Korea	Homo sapiens	C	None
JN400088	None	2007-11-01	South Korea	Homo sapiens	C	None
JN400089	None	2007-11-01	South Korea	Homo sapiens	C	None
AB640730	None	2010-04-06	Japan:Ehime, Matsuyama	Homo sapiens	C	None
HQ638218	None	2007-12-05	China	Homo sapiens	C	None
HQ622095	None	2011-11-05	Brazil	Homo sapiens	C	C2
AB675674	None	2010-05-14	China: Sichuan	Homo sapiens	C	None
AB675675	None	2010-05-14	China: Sichuan	Homo sapiens	C	None
AB675677	None	2010-05-14	China: Sichuan	Homo sapiens	C	None
AB644280	None	2022-02-04	Indonesia: Papua	Homo sapiens	C	None
AB644281	None	2022-02-04	Indonesia: Papua	Homo sapiens	C	None
AB644283	None	2022-02-04	Indonesia: Papua	Homo sapiens	C	None
AB644284	None	2022-02-04	Indonesia: Papua	Homo sapiens	C	None
AB644286	None	2022-02-04	Indonesia: Papua	Homo sapiens	C	None
AB644287	None	2022-02-04	Indonesia: Papua	Homo sapiens	C	None
JF899336	None	2010-04-25	China	Homo sapiens	C	None
JF436919	None	2004-02-XX	China	Homo sapiens	C	None
JF436920	None	2005-03-XX	China	Homo sapiens	C	None
JF436922	None	2007-04-XX	China	Homo sapiens	C	None
JF436923	None	2008-03-XX	China	Homo sapiens	C	None
GU563561	None	2006-XX-XX	Belgium	Homo sapiens	C	None
HQ684849	None	2010-10-12	China	Homo sapiens	C	None
AB554014	None	2022-02-04	Indonesia:Papua	Homo sapiens	C	None
AB554015	None	2022-02-04	Indonesia:Papua	Homo sapiens	C	None
AB554018	None	2022-02-04	Indonesia:Papua	Homo sapiens	C	None
AB554019	None	2022-02-04	Indonesia:Papua	Homo sapiens	C	None
AB554020	None	2022-02-04	Indonesia:Papua	Homo sapiens	C	None
AB554021	None	2022-02-04	Indonesia:Papua	Homo sapiens	C	None
AB554022	None	2022-02-04	Indonesia:Papua	Homo sapiens	C	None
AB554025	None	2022-02-04	Indonesia:Papua	Homo sapiens	C	None
GQ358153	None	2007-04-XX	Indonesia	Homo sapiens	C	None
GQ358154	None	2007-04-XX	Indonesia	Homo sapiens	C	None
GQ358155	None	2007-11-XX	Indonesia	Homo sapiens	C	None
GQ358156	None	2007-11-XX	Indonesia	Homo sapiens	C	None
GQ358157	None	2007-11-XX	Indonesia	Homo sapiens	C	None
GQ358158	None	2007-11-XX	Indonesia	Homo sapiens	C	None
HM750131	None	2011-06-30	China	Homo sapiens	C	None
HM750132	None	2011-06-30	China	Homo sapiens	C	None
HM750133	None	2011-06-30	China	Homo sapiens	C	None
HM750134	None	2011-06-30	China	Homo sapiens	C	None
HM750135	None	2011-06-30	China	Homo sapiens	C	None
HM750136	None	2011-06-30	China	Homo sapiens	C	None
HM750137	None	2011-06-30	China	Homo sapiens	C	None
HM750138	None	2011-06-30	China	Homo sapiens	C	None
HM750139	None	2011-06-30	China	Homo sapiens	C	None
HM750140	None	2011-06-30	China	Homo sapiens	C	None
HM750141	None	2011-06-30	China	Homo sapiens	C	None
AB560661	None	2006-09-15	Indonesia:Papua	Homo sapiens	C	None
AB560662	None	2006-09-15	Indonesia:Papua	Homo sapiens	C	None
FJ899761	None	2006-04-18	China	Homo sapiens	C	None
FJ899762	None	2006-04-18	China	Homo sapiens	C	None
FJ899763	None	2006-04-18	China	Homo sapiens	C	None
FJ899764	None	2006-04-18	China	Homo sapiens	C	None
FJ899765	None	2006-04-18	China	Homo sapiens	C	None
FJ899766	None	2006-10-16	China	Homo sapiens	C	None
FJ899767	None	2006-12-19	China	Homo sapiens	C	None
FJ899768	None	2006-05-18	China	Homo sapiens	C	None
FJ899769	None	2006-02-21	China	Homo sapiens	C	None
FJ899770	None	2006-02-21	China	Homo sapiens	C	None
FJ899771	None	2006-02-21	China	Homo sapiens	C	None
FJ899772	None	2006-05-24	China	Homo sapiens	C	None
FJ899773	None	2006-05-24	China	Homo sapiens	C	None
FJ899774	None	2006-09-18	China	Homo sapiens	C	None
FJ899775	None	2006-09-18	China	Homo sapiens	C	None
FJ899776	None	2006-07-03	China	Homo sapiens	C	None
FJ899777	None	2006-01-18	China	Homo sapiens	C	None
FJ899778	None	2006-03-18	China	Homo sapiens	C	None
FJ899780	None	2007-03-30	China	Homo sapiens	C	None
FJ899781	None	2007-03-30	China	Homo sapiens	C	None
FJ899782	None	2007-06-30	China	Homo sapiens	C	None
FJ899783	None	2007-04-28	China	Homo sapiens	C	None
FJ899788	None	2007-06-26	China	Homo sapiens	C	None
FJ899789	None	2007-06-26	China	Homo sapiens	C	None
FJ899793	None	2006-07-03	China	Homo sapiens	C	None
FJ899794	None	2006-07-03	China	Homo sapiens	C	None
FJ899795	None	2006-07-03	China	Homo sapiens	C	None
FJ899796	None	2006-02-21	China	Homo sapiens	C	None
AB540583	C0901177(NT3)	2022-02-04	Indonesia:East Nusa Tenggara	Homo sapiens	C	None
AB540584	C0901190(NT16)	2022-02-04	Indonesia:West Nusa Tenggara	Homo sapiens	C	None
AB540585	C0901192(NT18)	2022-02-04	Indonesia:East Nusa Tenggara	Homo sapiens	C	None
HM011465	HB056	2007-11-13	Malaysia	Homo sapiens	C	None
HM011468	HB185	2007-12-26	Malaysia	Homo sapiens	C	None
HM011479	HB455	2008-08-12	Malaysia	Homo sapiens	C	None
HM011481	HB528	2008-12-30	Malaysia	Homo sapiens	C	None
HM011486	HB151	2007-12-07	Malaysia	Homo sapiens	C	None
HM011488	HB181	2007-12-26	Malaysia	Homo sapiens	C	None
HM011489	HB264	2008-01-22	Malaysia	Homo sapiens	C	None
HM011491	HB286	2008-01-29	Malaysia	Homo sapiens	C	None
HM011493	HB304	2008-02-19	Malaysia	Homo sapiens	C	None
HM011497	HB419	2008-06-30	Malaysia	Homo sapiens	C	None
HM011500	HB448	2008-07-29	Malaysia	Homo sapiens	C	None
HM011501	HB510	2008-11-17	Malaysia	Homo sapiens	C	None
HM011502	HB572	2009-05-22	Malaysia	Homo sapiens	C	None
GU434374	None	2006-08-XX	China	Homo sapiens	C	C2
GU385774	None	2008-02-XX	China	Homo sapiens	C	C2
FJ882610	None	2001-08-21	Canada	None	C	None
FJ882611	None	2003-09-10	Canada	None	C	None
FJ882612	None	2007-06-01	Canada	None	C	None
FJ882613	None	2005-06-09	Canada	None	C	None
FJ882614	None	2002-04-04	Canada	None	C	None
FJ882615	None	2004-10-27	Canada	None	C	None
FJ882616	None	1999-04-29	Canada	None	C	None
FJ882617	None	2008-02-06	Canada	None	C	None
FJ882618	None	2008-01-02	Canada	None	C	None
GU357843	None	2006-XX-XX	China	Homo sapiens	C	C1
GU357845	None	2006-XX-XX	China	Homo sapiens	C	C1
GQ924604	None	2006-12-13	Malaysia	Homo sapiens	C	None
GQ924609	None	2006-12-19	Malaysia	Homo sapiens	C	None
GQ924612	None	2006-XX-XX	Malaysia	Homo sapiens	C	None
GQ924613	None	2006-XX-XX	Malaysia	Homo sapiens	C	None
GQ924614	None	2006-12-22	Malaysia	Homo sapiens	C	None
GQ924615	None	2006-XX-XX	Malaysia	Homo sapiens	C	None
GQ924616	None	2006-XX-XX	Malaysia	Homo sapiens	C	None
GQ924618	None	2006-XX-XX	Malaysia	Homo sapiens	C	None
GQ924619	None	2006-09-14	Malaysia	Homo sapiens	C	None
GQ924620	None	2006-09-14	Malaysia	Homo sapiens	C	None
GQ924622	None	2006-09-18	Malaysia	Homo sapiens	C	None
GQ924623	None	2006-09-18	Malaysia	Homo sapiens	C	None
GQ924629	None	2006-09-22	Malaysia	Homo sapiens	C	None
GQ924633	None	2006-XX-XX	Malaysia	Homo sapiens	C	None
GQ924636	None	2007-01-16	Malaysia	Homo sapiens	C	None
GQ924642	None	2007-01-19	Malaysia	Homo sapiens	C	None
GQ924643	None	2007-01-20	Malaysia	Homo sapiens	C	None
GQ924649	None	2007-01-25	Malaysia	Homo sapiens	C	None
GQ924650	None	2007-01-25	Malaysia	Homo sapiens	C	None
GQ924655	None	2007-01-27	Malaysia	Homo sapiens	C	None
GQ924657	None	2007-01-27	Malaysia	Homo sapiens	C	None
GQ924658	None	2007-01-28	Malaysia	Homo sapiens	C	None
AB471848	None	2016-07-24	Japan	None	C	None
AB471849	None	2016-07-24	Japan	None	C	None
AB471850	None	2016-07-24	Japan	None	C	None
AB471851	None	2016-07-24	Japan	None	C	None
AB471852	None	2016-07-24	Japan	None	C	None
AB471853	None	2016-07-24	Japan	None	C	None
FJ349225	None	1997-09-XX	Belgium	Homo sapiens	C	None
FJ349241	None	2007-XX-XX	Belgium	Homo sapiens	C	None
GQ377514	None	2006-01-18	China	Homo sapiens	C	C2
GQ377515	None	2006-01-22	China	Homo sapiens	C	C2
GQ377516	None	2006-01-18	China	Homo sapiens	C	C2
GQ377517	None	2006-01-25	China	Homo sapiens	C	C2
GQ377518	None	2006-02-03	China	Homo sapiens	C	C2
GQ377520	None	2006-03-03	China	Homo sapiens	C	C2
GQ377521	None	2006-03-06	China	Homo sapiens	C	C2
GQ377522	None	2006-03-08	China	Homo sapiens	C	C2
GQ377523	None	2006-03-07	China	Homo sapiens	C	C2
GQ377524	None	2006-03-09	China	Homo sapiens	C	C2
GQ377526	None	2006-03-29	China	Homo sapiens	C	C2
GQ377527	None	2006-04-02	China	Homo sapiens	C	C2
GQ377528	None	2006-04-03	China	Homo sapiens	C	C2
GQ377529	None	2006-04-11	China	Homo sapiens	C	None
GQ377530	None	2006-04-12	China	Homo sapiens	C	C2
GQ377531	None	2006-04-16	China	Homo sapiens	C	C2
GQ377533	None	2006-04-21	China	Homo sapiens	C	C2
GQ377534	None	2006-04-29	China	Homo sapiens	C	C2
GQ377535	None	2006-05-11	China	Homo sapiens	C	C2
GQ377536	None	2006-05-11	China	Homo sapiens	C	C1
GQ377538	None	2006-05-27	China	Homo sapiens	C	C2
GQ377540	None	2006-06-01	China	Homo sapiens	C	C2
GQ377541	None	2006-06-08	China	Homo sapiens	C	C2
GQ377543	None	2006-06-17	China	Homo sapiens	C	C2
GQ377544	None	2006-07-02	China	Homo sapiens	C	C2
GQ377545	None	2006-07-23	China	Homo sapiens	C	C2
GQ377546	None	2006-07-25	China	Homo sapiens	C	C2
GQ377548	None	2006-07-28	China	Homo sapiens	C	C2
GQ377551	None	2006-08-04	China	Homo sapiens	C	C2
GQ377552	None	2006-08-05	China	Homo sapiens	C	C2
GQ377553	None	2006-08-08	China	Homo sapiens	C	C2
GQ377554	None	2006-08-09	China	Homo sapiens	C	C2
GQ377555	None	2006-08-10	China	Homo sapiens	C	C2
GQ377557	None	2006-08-17	China	Homo sapiens	C	C2
GQ377559	None	2006-08-29	China	Homo sapiens	C	C2
GQ377560	None	2006-08-30	China	Homo sapiens	C	None
GQ377562	None	2006-09-05	China	Homo sapiens	C	C2
GQ377563	None	2006-09-06	China	Homo sapiens	C	C2
GQ377570	None	2006-10-12	China	Homo sapiens	C	C2
GQ377571	None	2006-10-17	China	Homo sapiens	C	C2
GQ377572	None	2006-10-20	China	Homo sapiens	C	C2
GQ377574	None	2006-10-23	China	Homo sapiens	C	C2
GQ377575	None	2006-10-23	China	Homo sapiens	C	C2
GQ377576	None	2006-10-29	China	Homo sapiens	C	C2
GQ377577	None	2006-11-06	China	Homo sapiens	C	C2
GQ377578	None	2006-11-28	China	Homo sapiens	C	C2
GQ377579	None	2006-12-12	China	Homo sapiens	C	C2
GQ377580	None	2006-12-13	China	Homo sapiens	C	C2
GQ377581	None	2006-12-21	China	Homo sapiens	C	C2
GQ377583	None	2007-01-12	China	Homo sapiens	C	C2
GQ377584	None	2007-01-24	China	Homo sapiens	C	C2
GQ377585	None	2007-01-28	China	Homo sapiens	C	C2
GQ377586	None	2007-01-29	China	Homo sapiens	C	C2
GQ377591	None	2007-03-26	China	Homo sapiens	C	None
GQ377593	None	2007-04-02	China	Homo sapiens	C	C2
GQ377597	None	2007-04-18	China	Homo sapiens	C	C2
GQ377598	None	2007-01-19	China	Homo sapiens	C	C2
GQ377599	None	2007-04-20	China	Homo sapiens	C	C2
GQ377600	None	2007-04-30	China	Homo sapiens	C	C2
GQ377601	None	2007-05-10	China	Homo sapiens	C	C2
GQ377603	None	2007-05-22	China	Homo sapiens	C	C2
GQ377605	None	2007-05-25	China	Homo sapiens	C	C1
GQ377607	None	2007-06-11	China	Homo sapiens	C	C2
GQ377608	None	2007-06-13	China	Homo sapiens	C	C2
GQ377609	None	2007-06-16	China	Homo sapiens	C	C2
GQ377611	None	2007-07-16	China	Homo sapiens	C	C2
GQ377615	None	2007-08-13	China	Homo sapiens	C	C2
GQ377616	None	2007-08-16	China	Homo sapiens	C	C2
GQ377617	None	2007-08-20	China	Homo sapiens	C	C2
GQ377618	None	2007-08-21	China	Homo sapiens	C	C2
GQ377619	None	2007-08-28	China	Homo sapiens	C	C2
GQ377620	None	2007-08-30	China	Homo sapiens	C	C2
GQ377621	None	2007-09-11	China	Homo sapiens	C	C2
GQ377623	None	2007-09-22	China	Homo sapiens	C	C2
GQ377624	None	2007-10-07	China	Homo sapiens	C	C2
GQ377628	None	2007-11-14	China	Homo sapiens	C	C2
GQ377630	None	2007-11-24	China	Homo sapiens	C	C4
GQ377631	None	2008-01-07	China	Homo sapiens	C	C1
GQ377632	None	2008-01-12	China	Homo sapiens	C	None
GQ377633	None	2008-01-08	China	Homo sapiens	C	C2
GQ377635	None	2008-05-10	China	Homo sapiens	C	C4
GQ377636	None	2005-05-30	China	Homo sapiens	C	C2
GQ377637	None	2005-05-30	China	Homo sapiens	C	C2
GQ377640	None	2005-07-09	China	Homo sapiens	C	C2
GQ377642	None	2005-07-13	China	Homo sapiens	C	C2
GQ372968	None	2009-04-21	China	Homo sapiens	C	None
GQ184325	None	2009-08-01	South Africa	Homo sapiens	C	None
GQ184326	None	2009-08-01	South Africa	Homo sapiens	C	None
GQ259588	None	2002-06-10	China	Homo sapiens	C	None
GQ227692	None	2007-03-12	China	Homo sapiens	C	None
GQ227693	None	2002-06-10	China	Homo sapiens	C	None
GQ227694	None	2002-06-10	China	Homo sapiens	C	None
GQ227695	None	2002-06-10	China	Homo sapiens	C	None
GQ227696	None	2002-06-10	China	Homo sapiens	C	None
GQ227697	None	2007-03-12	China	Homo sapiens	C	None
AP011097	C0503296(PTK)F	2009-07-08	Indonesia:Pontianak	Homo sapiens	C	None
AP011098	C0714154(WBK)F	2009-07-08	Indonesia:Waikabubak	Homo sapiens	C	None
AP011099	C0503222(MND)F	2009-07-08	Indonesia:Manado	Homo sapiens	C	None
AP011100	C0607174(THN)F	2009-07-08	Indonesia:Tahuna	Homo sapiens	C	None
AP011101	C0715697(TNT)F	2009-07-08	Indonesia:Ternate	Homo sapiens	C	None
AP011102	C0610090(BIK)F	2009-07-08	Indonesia:Biak	Homo sapiens	C	None
AP011103	C0610316(JYP)F	2009-07-08	Indonesia:Jayapura	Homo sapiens	C	None
AP011104	C0309374(DPS)F	2009-07-08	Indonesia:Denpasar	Homo sapiens	C	None
AP011105	C0309392(DPS)F	2009-07-08	Indonesia:Denpasar	Homo sapiens	C	None
AP011106	C0503236(BJS)F	2009-07-08	Indonesia:Banjarmasin	Homo sapiens	C	None
AP011107	C0503463(MTR)F	2009-07-08	Indonesia:Mataram	Homo sapiens	C	None
AP011108	C0503133(DIL)F	2009-07-08	Indonesia:Dili	Homo sapiens	C	None
FJ904423	None	2006-01-14	Tunisia	Homo sapiens	C	None
FJ787436	None	2007-08-02	China	Homo sapiens	C	C2
FJ787437	None	2007-08-02	China	Homo sapiens	C	C2
FJ787438	None	2007-08-02	China	Homo sapiens	C	C2
FJ787439	None	2007-08-07	China	Homo sapiens	C	C2
FJ787440	None	2007-08-07	China	Homo sapiens	C	C2
FJ787441	None	2007-08-07	China	Homo sapiens	C	C2
FJ787442	None	2007-08-08	China	Homo sapiens	C	C2
FJ787443	None	2007-08-08	China	Homo sapiens	C	C2
FJ787445	None	2007-09-07	China	Homo sapiens	C	C2
FJ787446	None	2007-09-07	China	Homo sapiens	C	C2
FJ787447	None	2007-09-13	China	Homo sapiens	C	C2
FJ787448	None	2007-09-13	China	Homo sapiens	C	C2
FJ787449	None	2007-09-26	China	Homo sapiens	C	C2
FJ787450	None	2007-10-06	China	Homo sapiens	C	C2
FJ787451	None	2007-10-06	China	Homo sapiens	C	C2
FJ787452	None	2007-11-13	China	Homo sapiens	C	C2
FJ787453	None	2007-11-22	China	Homo sapiens	C	C2
FJ787454	None	2007-11-22	China	Homo sapiens	C	C2
FJ787455	None	2007-11-27	China	Homo sapiens	C	C2
FJ787456	None	2007-11-27	China	Homo sapiens	C	C2
FJ787457	None	2007-12-18	China	Homo sapiens	C	C2
FJ787458	None	2007-12-18	China	Homo sapiens	C	C2
FJ787459	None	2008-01-02	China	Homo sapiens	C	C2
FJ787460	None	2007-01-02	China	Homo sapiens	C	C2
FJ787461	None	2008-01-02	China	Homo sapiens	C	C2
FJ787462	None	2008-01-02	China	Homo sapiens	C	C2
FJ787463	None	2008-01-02	China	Homo sapiens	C	C2
FJ787464	None	2008-01-03	China	Homo sapiens	C	C2
FJ787465	None	2008-01-03	China	Homo sapiens	C	C2
FJ787466	None	2008-01-03	China	Homo sapiens	C	C2
FJ787467	None	2008-01-03	China	Homo sapiens	C	C2
FJ787468	None	2008-01-08	China	Homo sapiens	C	C2
FJ787469	None	2008-01-08	China	Homo sapiens	C	C2
FJ787470	None	2008-01-17	China	Homo sapiens	C	C2
FJ787471	None	2008-01-17	China	Homo sapiens	C	C2
FJ787472	None	2008-02-15	China	Homo sapiens	C	C2
FJ787473	None	2008-02-15	China	Homo sapiens	C	C2
FJ787474	None	2008-02-15	China	Homo sapiens	C	C2
FJ787478	None	2007-07-20	China	Homo sapiens	C	C2
FJ787479	None	2007-08-07	China	Homo sapiens	C	C2
FJ787480	None	2007-09-07	China	Homo sapiens	C	C2
FJ787481	None	2008-10-31	China	Homo sapiens	C	C2
FJ787482	None	2007-12-06	China	Homo sapiens	C	C2
FJ787483	None	2007-12-06	China	Homo sapiens	C	C2
FJ787484	None	2008-01-02	China	Homo sapiens	C	C2
FJ787485	None	2008-01-29	China	Homo sapiens	C	C2
FJ787486	None	2008-03-28	China	Homo sapiens	C	C2
FJ787487	None	2008-11-26	China	Homo sapiens	C	C2
FJ787488	None	2008-11-26	China	Homo sapiens	C	C2
FJ787489	None	2008-11-26	China	Homo sapiens	C	C2
FJ787490	None	2008-10-06	China	Homo sapiens	C	C2
EU498227	None	2009-02-18	Thailand	None	C	None
FJ562218	None	2007-01-06	China	Homo sapiens	C	None
FJ562220	None	2007-01-22	China	Homo sapiens	C	None
FJ562221	None	2007-01-24	China	Homo sapiens	C	None
FJ562223	None	2007-01-13	China	Homo sapiens	C	None
FJ562225	None	2007-12-06	China	Homo sapiens	C	None
FJ562226	None	2006-12-01	China	Homo sapiens	C	None
FJ562227	None	2007-05-09	China	Homo sapiens	C	None
FJ562228	None	2007-03-08	China	Homo sapiens	C	None
FJ562229	None	2006-12-06	China	Homo sapiens	C	None
FJ562230	None	2007-08-29	China	Homo sapiens	C	None
FJ562232	None	2007-10-18	China	Homo sapiens	C	None
FJ562233	None	2007-12-26	China	Homo sapiens	C	None
FJ562235	None	2007-02-14	China	Homo sapiens	C	None
