strain	strain_name	date	country	host	genotype	subgenotype
JN257213	None	2010-03-15	Syria	Homo sapiens	D	None
JN257214	None	2009-12-07	Syria	Homo sapiens	D	None
JN257215	None	2009-12-07	Syria	Homo sapiens	D	None
JN257216	None	2009-07-06	Syria	Homo sapiens	D	None
JN257217	None	2009-07-06	Syria	Homo sapiens	D	None
JF754589	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754590	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754591	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754592	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754593	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754594	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754595	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754596	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754597	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754598	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754599	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754600	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754601	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754602	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754603	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754604	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754605	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754606	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754607	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754608	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754609	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754610	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754611	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754612	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754613	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754614	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754615	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754616	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754617	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754618	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754619	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754620	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754621	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754622	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754623	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754624	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754625	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754626	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754627	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754628	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754629	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754630	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754631	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754632	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754633	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754634	None	2011-08-01	Turkey	Homo sapiens	D	None
JF754635	None	2011-08-01	Turkey	Homo sapiens	D	None
HQ833465	China/Xinjiang HB6/2009	2009-XX-XX	China	None	D	None
HQ833466	China/Xinjiang HB26/2009	2009-XX-XX	China	None	D	None
HQ833467	China/Xinjiang HB27/2009	2009-XX-XX	China	None	D	None
HQ833468	China/Xinjiang HB52/2009	2009-XX-XX	China	None	D	None
HQ833469	China/Xinjiang HB79/2009	2009-XX-XX	China	None	D	None
HQ833470	China/Xinjiang HB80/2009	2009-XX-XX	China	None	D	None
HQ833471	China/Xinjiang HB97/2009	2009-XX-XX	China	None	D	None
JF754586	None	2011-07-31	Turkey	Homo sapiens	D	None
JF754587	None	2011-07-31	Turkey	Homo sapiens	D	None
JF754588	None	2011-07-31	Turkey	Homo sapiens	D	None
JN040750	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040751	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040752	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040753	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040754	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040755	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040756	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040757	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040758	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040759	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040760	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040761	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040762	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040763	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040764	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040765	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040766	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040767	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040768	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040769	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040770	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040771	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040772	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040773	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040774	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040775	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040776	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040777	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040778	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040779	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040780	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040781	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040782	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040783	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040784	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040785	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040786	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040787	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040788	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040789	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040790	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040791	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040792	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040793	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040794	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040795	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040796	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040797	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040798	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040799	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040800	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040801	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040802	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040803	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040804	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040805	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040806	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040807	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040808	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040809	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040810	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040811	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040812	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040813	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040814	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040815	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040816	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040817	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040818	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040819	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040820	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040821	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040822	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040823	None	2008-XX-XX	Iran	Homo sapiens	D	None
JN040824	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040825	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040826	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040827	None	2009-XX-XX	Iran	Homo sapiens	D	None
JN040828	None	2007-XX-XX	Iran	Homo sapiens	D	None
JN040829	None	2006-XX-XX	Iran	Homo sapiens	D	None
JN040830	None	2006-XX-XX	Iran	Homo sapiens	D	None
AB583679	None	2011-03-01	Pakistan	Homo sapiens	D	None
AB583680	None	2011-03-01	Pakistan	Homo sapiens	D	None
AB583681	None	2011-03-01	Pakistan	Homo sapiens	D	None
HQ236014	None	2007-XX-XX	Serbia	Homo sapiens	D	D3
HQ236015	None	2007-XX-XX	Serbia	Homo sapiens	D	D3
HQ236016	None	2007-XX-XX	Serbia	Homo sapiens	D	D3
GU563549	None	2008-XX-XX	Belgium	Homo sapiens	D	None
GU563560	None	2005-XX-XX	Belgium	Homo sapiens	D	None
AB554016	None	2022-02-04	Indonesia:Papua	Homo sapiens	D	None
AB554023	None	2022-02-04	Indonesia:Papua	Homo sapiens	D	None
AB554024	None	2022-02-04	Indonesia:Papua	Homo sapiens	D	None
GQ358159	None	2007-11-XX	Indonesia	Homo sapiens	D	None
HM750151	None	2011-06-30	China	Homo sapiens	D	None
HM750152	None	2011-06-30	China	Homo sapiens	D	None
HM750153	None	2011-06-30	China	Homo sapiens	D	None
HM750154	None	2011-06-30	China	Homo sapiens	D	None
HM750155	None	2011-06-30	China	Homo sapiens	D	None
HM750156	None	2011-06-30	China	Homo sapiens	D	None
FJ899792	None	2007-07-05	China	Homo sapiens	D	None
GQ183448	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183449	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183450	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183451	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183452	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183453	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183454	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183455	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183456	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183457	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183458	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183459	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183460	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183461	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183462	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183463	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183464	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183465	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183466	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183467	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183468	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183469	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183470	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183471	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183472	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183473	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183474	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183475	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183476	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183477	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183478	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183479	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183480	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183481	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183482	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183483	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183484	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183485	None	2009-XX-XX	India	Homo sapiens	D	None
GQ183486	None	2009-XX-XX	India	Homo sapiens	D	None
AB555496	None	2014-08-29	Taiwan	None	D	None
AB555497	None	2014-08-29	Taiwan	None	D	None
AB555500	None	2014-08-29	Taiwan	None	D	None
AB555501	None	2014-08-29	Taiwan	None	D	None
GU456635	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456636	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456637	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456638	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456639	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456640	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456641	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456642	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456643	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456644	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456645	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456646	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456647	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456648	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456649	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456650	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456651	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456652	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456653	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456654	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456655	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456656	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456657	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456658	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456659	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456660	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456661	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456662	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456663	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456664	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456665	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456666	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456667	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456668	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456669	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456670	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456671	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456672	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456673	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456674	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456675	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456676	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456677	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456678	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456679	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456680	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456681	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456682	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456683	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU456684	None	2007-XX-XX	Iran	Homo sapiens	D	None
GU357846	None	2006-XX-XX	China	Homo sapiens	D	D1
GQ924652	None	2007-01-26	Malaysia	Homo sapiens	D	None
AB471856	None	2016-07-24	Japan	None	D	None
AB471857	None	2016-07-24	Japan	None	D	None
GQ477452	None	2006-XX-XX	Poland	Homo sapiens	D	None
GQ477453	None	2006-03-21	Poland	Homo sapiens	D	None
GQ477454	None	2006-XX-XX	Poland	Homo sapiens	D	None
GQ477455	None	2006-XX-XX	Poland	Homo sapiens	D	None
GQ477456	None	2006-02-17	Poland	Homo sapiens	D	None
GQ477457	None	2006-XX-XX	Poland	Homo sapiens	D	None
GQ477458	None	2006-03-09	Poland	Homo sapiens	D	None
GQ477459	None	2006-03-01	Poland	Homo sapiens	D	None
GQ922000	None	1985-01-14	Canada	Homo sapiens	D	D3
GQ922001	None	1984-11-30	Canada	Homo sapiens	D	D3
GQ922002	None	1985-01-21	Canada	Homo sapiens	D	D3
GQ922003	None	1984-11-07	Canada	Homo sapiens	D	D4
GQ922004	None	1984-11-07	Canada	Homo sapiens	D	D4
GQ922005	None	1984-10-10	Canada	Homo sapiens	D	D4
FJ349205	None	2005-12-XX	Belgium	Homo sapiens	D	None
FJ349206	None	2005-06-XX	Belgium	Homo sapiens	D	None
FJ349207	None	1998-09-XX	Belgium	Homo sapiens	D	None
FJ349208	None	1998-09-XX	Belgium	Homo sapiens	D	None
FJ349209	None	1998-04-XX	Belgium	Homo sapiens	D	None
FJ349210	None	1998-08-XX	Belgium	Homo sapiens	D	None
FJ349211	None	1998-12-XX	Belgium	Homo sapiens	D	None
FJ349212	None	1998-12-XX	Belgium	Homo sapiens	D	None
FJ349213	None	1999-03-XX	Belgium	Homo sapiens	D	None
FJ349214	None	1999-02-XX	Belgium	Homo sapiens	D	None
FJ349215	None	1995-09-XX	Belgium	Homo sapiens	D	None
FJ349216	None	2000-11-XX	Belgium	Homo sapiens	D	None
FJ349217	None	1999-03-XX	Belgium	Homo sapiens	D	None
FJ349218	None	1999-07-XX	Belgium	Homo sapiens	D	None
FJ349219	None	1999-02-XX	Belgium	Homo sapiens	D	None
FJ349220	None	1999-11-XX	Belgium	Homo sapiens	D	None
FJ349221	None	1999-08-XX	Belgium	Homo sapiens	D	None
FJ349228	None	2005-XX-XX	Belgium	Homo sapiens	D	None
FJ349229	None	2005-XX-XX	Belgium	Homo sapiens	D	None
FJ349230	None	2005-XX-XX	Belgium	Homo sapiens	D	None
FJ349231	None	2005-XX-XX	Belgium	Homo sapiens	D	None
FJ349232	None	2006-XX-XX	Belgium	Homo sapiens	D	None
FJ349233	None	2006-XX-XX	Belgium	Homo sapiens	D	None
FJ349234	None	2007-XX-XX	Belgium	Homo sapiens	D	None
FJ349235	None	2007-XX-XX	Belgium	Homo sapiens	D	None
GQ377532	None	2006-04-19	China	Homo sapiens	D	None
GQ377589	None	2007-03-21	China	Homo sapiens	D	D1
GQ377627	None	2007-11-05	China	Homo sapiens	D	None
FJ692506	None	2006-XX-XX	Haiti	Homo sapiens	D	None
FJ692507	None	2006-XX-XX	Haiti	Homo sapiens	D	None
FJ692532	None	2006-XX-XX	Haiti	Homo sapiens	D	None
FJ692533	None	2006-XX-XX	Haiti	Homo sapiens	D	None
FJ692536	None	2006-XX-XX	Haiti	Homo sapiens	D	None
GQ184322	None	2009-08-01	South Africa	Homo sapiens	D	None
GQ205377	None	2007-03-XX	India	Homo sapiens	D	None
GQ205378	None	2007-03-XX	India	Homo sapiens	D	None
GQ205379	None	2007-04-XX	India	Homo sapiens	D	None
GQ205380	None	2007-04-XX	India	Homo sapiens	D	None
GQ205381	None	2008-01-XX	India	Homo sapiens	D	None
GQ205382	None	2008-01-XX	India	Homo sapiens	D	None
GQ205383	None	2008-02-XX	India	Homo sapiens	D	None
GQ205384	None	2008-02-XX	India	Homo sapiens	D	None
GQ205385	None	2008-02-XX	India	Homo sapiens	D	None
GQ205386	None	2008-10-XX	India	Homo sapiens	D	None
GQ205387	None	2008-10-XX	India	Homo sapiens	D	None
GQ205388	None	2008-10-XX	India	Homo sapiens	D	None
GQ205389	None	2008-11-XX	India	Homo sapiens	D	None
GQ167301	None	2009-05-27	South Africa	Homo sapiens	D	None
GQ167302	None	2009-05-27	South Africa	Homo sapiens	D	None
FJ904394	None	2005-12-26	Tunisia	Homo sapiens	D	None
FJ904395	None	2009-07-08	Tunisia	Homo sapiens	D	None
FJ904396	None	2006-06-15	Tunisia	Homo sapiens	D	None
FJ904397	None	2006-08-06	Tunisia	Homo sapiens	D	None
FJ904398	None	2006-04-07	Tunisia	Homo sapiens	D	None
FJ904399	None	2005-11-14	Tunisia	Homo sapiens	D	None
FJ904400	None	2006-02-06	Tunisia	Homo sapiens	D	None
FJ904401	None	2006-01-02	Tunisia	Homo sapiens	D	None
FJ904402	None	2006-04-25	Tunisia	Homo sapiens	D	None
FJ904403	None	2006-04-08	Tunisia	Homo sapiens	D	None
FJ904404	None	2009-07-08	Tunisia	Homo sapiens	D	None
FJ904405	None	2006-05-27	Tunisia	Homo sapiens	D	None
FJ904406	None	2006-04-17	Tunisia	Homo sapiens	D	None
FJ904407	None	2009-07-08	Tunisia	Homo sapiens	D	None
FJ904408	None	2006-03-01	Tunisia	Homo sapiens	D	None
FJ904409	None	2006-04-28	Tunisia	Homo sapiens	D	None
FJ904410	None	2006-04-28	Tunisia	Homo sapiens	D	None
FJ904412	None	2006-01-27	Tunisia	Homo sapiens	D	None
FJ904413	None	2006-08-19	Tunisia	Homo sapiens	D	None
FJ904414	None	2006-04-11	Tunisia	Homo sapiens	D	None
FJ904415	None	2006-01-27	Tunisia	Homo sapiens	D	None
FJ904416	None	2006-04-20	Tunisia	Homo sapiens	D	None
FJ904417	None	2006-04-20	Tunisia	Homo sapiens	D	None
FJ904418	None	2009-07-08	Tunisia	Homo sapiens	D	None
FJ904419	None	2009-07-08	Tunisia	Homo sapiens	D	None
FJ904420	None	2006-08-22	Tunisia	Homo sapiens	D	None
FJ904421	None	2006-08-22	Tunisia	Homo sapiens	D	None
FJ904422	None	2006-06-13	Tunisia	Homo sapiens	D	None
FJ904424	None	2006-04-29	Tunisia	Homo sapiens	D	None
FJ904425	None	2006-04-10	Tunisia	Homo sapiens	D	None
FJ904426	None	2006-08-12	Tunisia	Homo sapiens	D	None
FJ904427	None	2006-08-07	Tunisia	Homo sapiens	D	None
FJ904428	None	2006-04-17	Tunisia	Homo sapiens	D	None
FJ904429	None	2006-02-10	Tunisia	Homo sapiens	D	None
FJ904430	None	2005-12-19	Tunisia	Homo sapiens	D	None
FJ904431	None	2009-07-08	Tunisia	Homo sapiens	D	None
FJ904432	None	2006-02-28	Tunisia	Homo sapiens	D	None
FJ904433	None	2005-11-29	Tunisia	Homo sapiens	D	None
FJ904435	None	2006-07-08	Tunisia	Homo sapiens	D	None
FJ904436	None	2009-07-08	Tunisia	Homo sapiens	D	None
FJ904437	None	2006-07-03	Tunisia	Homo sapiens	D	None
FJ904438	None	2006-08-01	Tunisia	Homo sapiens	D	None
FJ904439	None	2009-07-08	Tunisia	Homo sapiens	D	None
FJ904440	None	2009-07-08	Tunisia	Homo sapiens	D	None
FJ904441	None	2009-07-08	Tunisia	Homo sapiens	D	None
FJ904442	None	2005-12-02	Tunisia	Homo sapiens	D	None
FJ904443	None	2005-12-02	Tunisia	Homo sapiens	D	None
FJ904444	None	2006-03-08	Tunisia	Homo sapiens	D	None
FJ904445	None	2006-01-23	Tunisia	Homo sapiens	D	None
FJ904446	None	2006-04-17	Tunisia	Homo sapiens	D	None
FJ904447	None	2006-01-21	Tunisia	Homo sapiens	D	None
FJ562263	None	2007-09-06	China	Homo sapiens	D	None
FJ562309	None	2007-06-11	China	Homo sapiens	D	None
FJ562338	None	2007-01-19	China	Homo sapiens	D	None
FJ386590	None	2008-02-26	China	Homo sapiens	D	None
EU939680	None	2005-XX-XX	China	None	D	None
EU919197	None	2008-08-27	China	None	D	None
EU921418	None	2007-05-13	Indonesia	Homo sapiens	D	None
EU921419	None	2007-08-02	Indonesia	Homo sapiens	D	None
EU787436	None	2008-08-18	China	None	D	None
EU787437	None	2008-08-18	China	None	D	None
EU787438	None	2008-08-18	China	None	D	None
EU787439	None	2008-08-18	China	None	D	None
EU787440	None	2008-08-18	China	None	D	None
EU787441	None	2008-08-18	China	None	D	None
EU787442	None	2008-08-18	China	None	D	None
EU787443	None	2008-08-18	China	None	D	None
EU787445	None	2008-08-18	China	None	D	None
EU787446	None	2008-08-18	China	None	D	None
EU787447	None	2008-08-18	China	None	D	None
EU594382	3798-91	2008-08-05	Russia: Volga Region	None	D	None
EU594396	4383-97	2008-08-05	Kazakhstan	None	D	None
EU594397	4398-97	2008-08-05	Uzbekistan	None	D	None
EU594398	4496-97	2008-08-05	Russia: Chita	None	D	None
EU594399	4484-97	2008-08-05	Russia: Chita	None	D	None
EU594400	2009-02	2008-08-05	Estonia	None	D	None
EU594401	1989-97	2008-08-05	Estonia	None	D	None
EU594402	1988-02	2008-08-05	Estonia	None	D	None
EU594403	1904-99	2008-08-05	Estonia	None	D	None
EU594404	1901-98	2008-08-05	Estonia	None	D	None
EU594405	620-98	2008-08-05	Estonia	None	D	None
EU594406	321-96	2008-08-05	Estonia	None	D	None
EU594407	295-01	2008-08-05	Estonia	None	D	None
EU594408	281-01	2008-08-05	Estonia	None	D	None
EU594409	280-01	2008-08-05	Estonia	None	D	None
EU594410	279-01	2008-08-05	Estonia	None	D	None
EU594415	4374-97	2008-08-05	Russia: Kemerovo	None	D	None
EU594416	4373-97	2008-08-05	Russia: Kemerovo	None	D	None
EU594421	4658-97	2008-08-05	Russia: Khabarovsk	None	D	None
EU594422	4655-97	2008-08-05	Russia: Khabarovsk	None	D	None
EU594423	4652-97	2008-08-05	Russia: Khabarovsk	None	D	None
EU594424	4651-97	2008-08-05	Russia: Khabarovsk	None	D	None
EU594425	4635-97	2008-08-05	Russia: Khabarovsk	None	D	None
EU594426	4630-97	2008-08-05	Russia: Khabarovsk	None	D	None
EU594427	4628-97	2008-08-05	Russia: Khabarovsk	None	D	None
EU594428	4385-97	2008-08-05	Kazakhstan	None	D	None
EU594430	4565-97	2008-08-05	Russia: Krasnoyarsk	None	D	None
EU594431	4547-97	2008-08-05	Russia: Krasnoyarsk	None	D	None
EU594432	4545-97	2008-08-05	Russia: Krasnoyarsk	None	D	None
EU594433	4605-97	2008-08-05	Russia: Yakutsk	None	D	None
EU594434	683-95	2008-08-05	Estonia	None	D	None
EU594435	320-95	2008-08-05	Estonia	None	D	None
EU594436	4550-97	2008-08-05	Russia: Krasnoyarsk	None	D	None
AM494716	None	2008-01-08	Central African Republic	Homo sapiens	D	None
AB330366	None	2006-XX-XX	Tajikistan:Dushanbe	None	D	None
AB330367	None	2006-XX-XX	Tajikistan:Dushanbe	None	D	None
AB330368	None	2006-XX-XX	Tajikistan:Dushanbe	None	D	None
AB330369	None	2006-XX-XX	Tajikistan:Dushanbe	None	D	None
AB330370	None	2006-XX-XX	Tajikistan:Dushanbe	None	D	None
AB202072	Ehi-OK lam 8-2	2007-08-15	None	None	D	None
AM422939	None	2007-06-16	France	None	D	None
AB195931	Ehi-MM lam 1-2	2007-06-02	Japan:Ehime	None	D	None
AB195934	Ehi-SK lam 2-2	2007-06-02	Japan:Ehime	None	D	None
AB195937	Ehi-MH lam 3-2	2007-06-02	Japan:Ehime	None	D	None
AB195940	Ehi-YY lam 4-2	2007-06-02	Japan:Ehime	None	D	None
AB195943	Ehi-IK lam 5-2	2007-06-02	Japan:Ehime	None	D	None
AB195948	Ehi-SK lam 7-2	2007-06-02	Japan:Ehime	None	D	None
AB195950	Ehi-TH lam 8-2	2007-06-02	Japan:Ehime	None	D	None
