strain	strain_name	segment	date	host	country	subtype	virus
MG642050	RSVA/Homo_sapiens/USA/MCRSV_261/1994-XX-XX	NA	1994-XX-XX	Human	USA	A	Human_orthopneumovirus
MG642052	RSVA/Homo_sapiens/USA/MCRSV_263/1994-XX-XX	NA	1994-XX-XX	Human	USA	A	Human_orthopneumovirus
MG642055	RSVA/Homo_sapiens/USA/MCRSV_259/1990-XX-XX	NA	1990-XX-XX	Human	USA	A	Human_orthopneumovirus
MG642056	RSVA/Homo_sapiens/USA/MCRSV_229/1982-XX-XX	NA	1982-XX-XX	Human	USA	A	Human_orthopneumovirus
MG642058	RSVA/Homo_sapiens/USA/MCRSV_218/1980-XX-XX	NA	1980-XX-XX	Human	USA	A	Human_orthopneumovirus
MG642061	RSVA/Homo_sapiens/USA/MCRSV_262/1994-XX-XX	NA	1994-XX-XX	Human	USA	A	Human_orthopneumovirus
KX765937	RSVA/Homo_sapiens/NZL/LJRSV52/2012	NA	2012-07-16	Human	New_Zealand	A	Human_orthopneumovirus
KX765938	RSVA/Homo_sapiens/NZL/LJRSV74/2011	NA	2011-07-06	Human	New_Zealand	A	Human_orthopneumovirus
KX765939	RSVA/Homo_sapiens/NZL/LJRSV38/2013	NA	2013-06-11	Human	New_Zealand	A	Human_orthopneumovirus
KX765940	RSVA/Homo_sapiens/NZL/LJRSV47/2013	NA	2013-08-26	Human	New_Zealand	A	Human_orthopneumovirus
KX765941	RSVA/Homo_sapiens/NZL/LJRSV04/2015	NA	2015-06-24	Human	New_Zealand	A	Human_orthopneumovirus
KX765942	RSVA/Homo_sapiens/NZL/LJRSV80/2011	NA	2011-09-05	Human	New_Zealand	A	Human_orthopneumovirus
KX765944	RSVA/Homo_sapiens/NZL/LJRSV08/2015	NA	2015-06-29	Human	New_Zealand	A	Human_orthopneumovirus
KX765946	RSVA/Homo_sapiens/NZL/LJRSV57/2012	NA	2012-07-30	Human	New_Zealand	A	Human_orthopneumovirus
KX765948	RSVA/Homo_sapiens/NZL/LJRSV17/2015	NA	2015-07-10	Human	New_Zealand	A	Human_orthopneumovirus
KX765950	RSVA/Homo_sapiens/NZL/LJRSV11/2015	NA	2015-07-08	Human	New_Zealand	A	Human_orthopneumovirus
KX765951	RSVA/Homo_sapiens/NZL/LJRSV15/2015	NA	2015-07-09	Human	New_Zealand	A	Human_orthopneumovirus
KX765953	RSVA/Homo_sapiens/NZL/LJRSV60/2012	NA	2012-08-06	Human	New_Zealand	A	Human_orthopneumovirus
KX765954	RSVA/Homo_sapiens/NZL/LJRSV36/2013	NA	2013-05-08	Human	New_Zealand	A	Human_orthopneumovirus
KX765955	RSVA/Homo_sapiens/NZL/LJRSV09/2015	NA	2015-07-07	Human	New_Zealand	A	Human_orthopneumovirus
KX765956	RSVA/Homo_sapiens/NZL/LJRSV14/2015	NA	2015-07-11	Human	New_Zealand	A	Human_orthopneumovirus
KX765958	RSVA/Homo_sapiens/NZL/LJRSV68/2012	NA	2012-09-11	Human	New_Zealand	A	Human_orthopneumovirus
KX765960	RSVA/Homo_sapiens/NZL/LJRSV76/2011	NA	2011-07-05	Human	New_Zealand	A	Human_orthopneumovirus
KX765967	RSVA/Homo_sapiens/NZL/LJRSV64/2012	NA	2012-08-22	Human	New_Zealand	A	Human_orthopneumovirus
KX765969	RSVA/Homo_sapiens/NZL/LJRSV61/2012	NA	2012-08-06	Human	New_Zealand	A	Human_orthopneumovirus
KX765970	RSVA/Homo_sapiens/NZL/LJRSV31/2014	NA	2014-06-27	Human	New_Zealand	A	Human_orthopneumovirus
KX894796	RSVA/Homo_sapiens/USA/LA2_00030P/2012	NA	2012-12-05	Human	USA	A	Human_orthopneumovirus
KX894797	RSVA/Homo_sapiens/USA/TH_10305P/2013	NA	2013-03-07	Human	USA	A	Human_orthopneumovirus
KX894798	RSVA/Homo_sapiens/USA/LA2_00084P/2013	NA	2013-03-04	Human	USA	A	Human_orthopneumovirus
KX894799	RSVA/Homo_sapiens/USA/LA2_00007P/2012	NA	2012-11-19	Human	USA	A	Human_orthopneumovirus
KX894800	RSVA/Homo_sapiens/USA/LA2_00067P/2013	NA	2013-02-11	Human	USA	A	Human_orthopneumovirus
KX894802	RSVA/Homo_sapiens/USA/LA2_00014P/2012	NA	2012-12-10	Human	USA	A	Human_orthopneumovirus
KX894803	RSVA/Homo_sapiens/USA/LA2_00069P/2013	NA	2013-12-02	Human	USA	A	Human_orthopneumovirus
KX894804	RSVA/Homo_sapiens/USA/TH_10255P/2013	NA	2013-02-08	Human	USA	A	Human_orthopneumovirus
KX894805	RSVA/Homo_sapiens/USA/TH_10293P/2013	NA	2013-03-04	Human	USA	A	Human_orthopneumovirus
KX894806	RSVA/Homo_sapiens/USA/LA2_00074P/2013	NA	2013-03-08	Human	USA	A	Human_orthopneumovirus
KX894807	RSVA/Homo_sapiens/USA/TH_10280P/2013	NA	2013-02-26	Human	USA	A	Human_orthopneumovirus
MH279547	LZ170020448/17	NA	2017-11-XX	Human	China	A	Human_orthopneumovirus
MH290724	LZ170020467/17	NA	2017-11-XX	Human	China	A	Human_orthopneumovirus
MG027862	RSV_A/US/BID_V8392/2003-XX-XX	NA	2003-XX-XX	Human	USA	A	Human_orthopneumovirus
MG431254	STA836	NA	2010-03-31	Human	Brazil	A	Human_orthopneumovirus
MG431255	STA839	NA	2010-03-31	Human	Brazil	A	Human_orthopneumovirus
MG642024	RSVA/Homo_sapiens/USA/MCRSV_223/1981-XX-XX	NA	1981-XX-XX	Human	USA	A	Human_orthopneumovirus
MG642026	RSVA/Homo_sapiens/USA/MCRSV_233/1982-XX-XX	NA	1982-XX-XX	Human	USA	A	Human_orthopneumovirus
MG642028	RSVA/Homo_sapiens/USA/MCRSV_220/1980-XX-XX	NA	1980-XX-XX	Human	USA	A	Human_orthopneumovirus
KY883566	HRSV/A/BuenosAires/ARG/001/2015	NA	2015-04-30	Human	Argentina	A	Human_orthopneumovirus
KY883567	HRSV/A/BuenosAires/ARG/001sanger/2015	NA	2015-04-30	Human	Argentina	A	Human_orthopneumovirus
MF001039	1O1	NA	2015-XX-XX	Human	USA	A	Human_orthopneumovirus
MF001041	6A5	NA	2015-XX-XX	Human	USA	A	Human_orthopneumovirus
MF001043	6A7	NA	2015-XX-XX	Human	USA	A	Human_orthopneumovirus
MF001047	6O1	NA	2015-XX-XX	Human	USA	A	Human_orthopneumovirus
MF001049	8O5	NA	2015-XX-XX	Human	USA	A	Human_orthopneumovirus
MF001050	8P3	NA	2015-XX-XX	Human	USA	A	Human_orthopneumovirus
MF001051	8P4	NA	2015-XX-XX	Human	USA	A	Human_orthopneumovirus
MF001052	8P9	NA	2015-XX-XX	Human	USA	A	Human_orthopneumovirus
MF001053	8Q1	NA	2015-XX-XX	Human	USA	A	Human_orthopneumovirus
MF001054	8Q3	NA	2015-XX-XX	Human	USA	A	Human_orthopneumovirus
MF001056	8Q7	NA	2015-XX-XX	Human	USA	A	Human_orthopneumovirus
MF001057	8S5	NA	2015-XX-XX	Human	USA	A	Human_orthopneumovirus
MG642077	RSVA/Homo_sapiens/USA/MCRSV_250/1987-XX-XX	NA	1987-XX-XX	Human	USA	A	Human_orthopneumovirus
MG642079	RSVA/Homo_sapiens/USA/MCRSV_237/1982-XX-XX	NA	1982-XX-XX	Human	USA	A	Human_orthopneumovirus
MG642080	RSVA/Homo_sapiens/USA/MCRSV_264/1994-XX-XX	NA	1994-XX-XX	Human	USA	A	Human_orthopneumovirus
MG642081	RSVA/Homo_sapiens/USA/MCRSV_235/1982-XX-XX	NA	1982-XX-XX	Human	USA	A	Human_orthopneumovirus
MG642083	RSVA/Homo_sapiens/USA/MCRSV_253/1987-XX-XX	NA	1987-XX-XX	Human	USA	A	Human_orthopneumovirus
MK167035	8L8	NA	2008-XX-XX	Human	USA	A	Human_orthopneumovirus
MK167036	6B2	NA	2006-XX-XX	Human	USA	A	Human_orthopneumovirus
MK749867	RSVA/Homo_sapiens/NIC/IIIn_16_0242_01NT/2016	NA	2016-10-04	Human	Nicaragua	A	Human_orthopneumovirus
MK749884	RSVA/Homo_sapiens/NIC/IIIn_16_0313_01NT/2016	NA	2016-11-19	Human	Nicaragua	A	Human_orthopneumovirus
MK749886	RSVA/Homo_sapiens/NIC/IIIn_16_0276_01NT/2016	NA	2016-10-31	Human	Nicaragua	A	Human_orthopneumovirus
MK749890	RSVA/Homo_sapiens/NIC/IIIn_16_0270_01NT/2016	NA	2016-11-03	Human	Nicaragua	A	Human_orthopneumovirus
MK749893	RSVA/Homo_sapiens/NIC/IIIn_16_0244_01NT/2016	NA	2016-10-03	Human	Nicaragua	A	Human_orthopneumovirus
MK749895	RSVA/Homo_sapiens/NIC/IIIn_16_0214_01NT/2016	NA	2016-10-11	Human	Nicaragua	A	Human_orthopneumovirus
MF614946	BJ/40180	NA	2012-11-XX	Human	China	A	Human_orthopneumovirus
MF614947	BJ/45117	NA	2013-05-XX	Human	China	A	Human_orthopneumovirus
MH447951	TH/CU91/2011	NA	2011-08-22	Human	Thailand	A	Human_orthopneumovirus
MH447952	TH/C3208/2012	NA	2012-09-17	Human	Thailand	A	Human_orthopneumovirus
MH447953	TH/CB124/2013	NA	2013-11-01	Human	Thailand	A	Human_orthopneumovirus
MH447954	TH/CB135/2013	NA	2013-11-01	Human	Thailand	A	Human_orthopneumovirus
MH447955	TH/B10625/2014	NA	2014-08-09	Human	Thailand	A	Human_orthopneumovirus
MH447956	TH/B10806/2014	NA	2014-08-27	Human	Thailand	A	Human_orthopneumovirus
MH447957	TH/B18177/2016	NA	2016-09-01	Human	Thailand	A	Human_orthopneumovirus
MH447958	TH/B18247/2016	NA	2016-09-04	Human	Thailand	A	Human_orthopneumovirus
MH447959	TH/B23576/2017	NA	2017-08-12	Human	Thailand	A	Human_orthopneumovirus
MH447960	TH/B23964/2017	NA	2017-08-23	Human	Thailand	A	Human_orthopneumovirus
MG793382	RSVA/Lebanon/14LJF289/2015	NA	2015-02-01	Human	Lebanon	A	Human_orthopneumovirus
MG839543	HRSV/A/BuenosAires/ARG/012/2015	NA	2015-06-10	Human	Argentina	A	Human_orthopneumovirus
LC474556	RSV/A/NIID/2347/14	NA	2014-04-03	Human	USA	A	Human_orthopneumovirus
LC474557	RSV/A/NIID/2367/14	NA	2014-04-07	Human	USA	A	Human_orthopneumovirus
LC474558	RSV/A/NIID/2370/14	NA	2014-07-08	Human	USA	A	Human_orthopneumovirus
MK109763	RSVA/Homo_sapiens/JOR/A0101/2011	NA	2011-01-27	Human	Jordan	A	Human_orthopneumovirus
MK109772	RSVA/Homo_sapiens/JOR/B1199/2011	NA	2011-03-02	Human	Jordan	A	Human_orthopneumovirus
MK109773	RSVA/Homo_sapiens/JOR/D3140/2011	NA	2011-02-28	Human	Jordan	A	Human_orthopneumovirus
MK109774	RSVA/Homo_sapiens/JOR/C2101/2011	NA	2011-01-13	Human	Jordan	A	Human_orthopneumovirus
MK109775	RSVA/Homo_sapiens/JOR/B1318/2011	NA	2011-09-14	Human	Jordan	A	Human_orthopneumovirus
MK109776	RSVA/Homo_sapiens/JOR/D3159/2011	NA	2011-03-16	Human	Jordan	A	Human_orthopneumovirus
MK109777	RSVA/Homo_sapiens/JOR/D3120/2011	NA	2011-02-10	Human	Jordan	A	Human_orthopneumovirus
MK109785	RSVA/Homo_sapiens/JOR/D3055/2010	NA	2010-09-19	Human	Jordan	A	Human_orthopneumovirus
MK109787	RSVA/Homo_sapiens/JOR/C2152/2011	NA	2011-02-10	Human	Jordan	A	Human_orthopneumovirus
MK749909	RSVA/Homo_sapiens/NIC/IIIn_16_0267_01NT/2016	NA	2016-11-01	Human	Nicaragua	A	Human_orthopneumovirus
MK749911	RSVA/Homo_sapiens/NIC/IIIn_16_0238_01NT/2016	NA	2016-10-21	Human	Nicaragua	A	Human_orthopneumovirus
MK749912	RSVA/Homo_sapiens/NIC/IIIn_15_0256_01NT/2015	NA	2015-11-16	Human	Nicaragua	A	Human_orthopneumovirus
MK749913	RSVA/Homo_sapiens/NIC/IIIn_16_0250_01NT/2016	NA	2016-09-30	Human	Nicaragua	A	Human_orthopneumovirus
MK749917	RSVA/Homo_sapiens/NIC/IIIn_16_0265_01NT/2016	NA	2016-11-08	Human	Nicaragua	A	Human_orthopneumovirus
MN630088	RSVA/USA/UAMS_DID_002/2016	NA	2016-02-01	Human	USA	A	Human_orthopneumovirus
MN630089	RSVA/USA/UAMS_DID_007/2016	NA	2016-01-20	Human	USA	A	Human_orthopneumovirus
MN630090	RSVA/USA/UAMS_DID_009/2016	NA	2016-01-23	Human	USA	A	Human_orthopneumovirus
MN630092	RSVA/USA/UAMS_DID_015/2016	NA	2016-01-26	Human	USA	A	Human_orthopneumovirus
MN630093	RSVA/USA/UAMS_DID_016/2016	NA	2016-01-16	Human	USA	A	Human_orthopneumovirus
MN630096	RSVA/USA/UAMS_DID_021/2016	NA	2016-01-19	Human	USA	A	Human_orthopneumovirus
MN630097	RSVA/USA/UAMS_DID_023/2016	NA	2016-01-21	Human	USA	A	Human_orthopneumovirus
MN630098	RSVA/USA/UAMS_DID_027/2016	NA	2016-01-17	Human	USA	A	Human_orthopneumovirus
MN630099	RSVA/USA/UAMS_DID_028/2016	NA	2016-01-19	Human	USA	A	Human_orthopneumovirus
MN630100	RSVA/USA/UAMS_DID_040/2016	NA	2016-02-01	Human	USA	A	Human_orthopneumovirus
MN630101	RSVA/USA/ACRI_037/2016	NA	2016-02-26	Human	USA	A	Human_orthopneumovirus
MN630102	RSVA/USA/ACRI_039/2016	NA	2016-02-29	Human	USA	A	Human_orthopneumovirus
MN630103	RSVA/USA/ACRI_046/2016	NA	2016-03-02	Human	USA	A	Human_orthopneumovirus
MN630104	RSVA/USA/ACRI_051/2016	NA	2016-03-04	Human	USA	A	Human_orthopneumovirus
MN630105	RSVA/USA/ACRI_056/2016	NA	2016-03-15	Human	USA	A	Human_orthopneumovirus
MN630107	RSVA/USA/ACRI_053/2016	NA	2016-03-07	Human	USA	A	Human_orthopneumovirus
MG813977	A_TX_1043_2013_WGS	NA	2013-01-11	Human	USA	A	Human_orthopneumovirus
MG813978	A_TX_009a_2012_WGS	NA	2012-02-13	Human	USA	A	Human_orthopneumovirus
MG813979	A_TX_009b_2012_WGS	NA	2012-02-13	Human	USA	A	Human_orthopneumovirus
MG813980	A_TX_029a_2012_WGS	NA	2012-10-26	Human	USA	A	Human_orthopneumovirus
MG813981	A_TX_029b_2012_WGS	NA	2012-10-26	Human	USA	A	Human_orthopneumovirus
MG813982	A_TX_032a_2012_WGS	NA	2012-11-06	Human	USA	A	Human_orthopneumovirus
MG813983	A_TX_032b_2012_WGS	NA	2012-11-06	Human	USA	A	Human_orthopneumovirus
MG813984	A_TX_010a_2014_WGS	NA	2014-11-24	Human	USA	A	Human_orthopneumovirus
MG813985	A_TX_010b_2014_WGS	NA	2014-11-24	Human	USA	A	Human_orthopneumovirus
MG813986	A_TX_012a_2015-XX-XX_WGS	NA	2015-XX-XX	Human	USA	A	Human_orthopneumovirus
MG813987	A_TX_012b_2015-XX-XX_WGS	NA	2015-XX-XX	Human	USA	A	Human_orthopneumovirus
MG813988	A_TX_034_2012_WGS	NA	2012-11-13	Human	USA	A	Human_orthopneumovirus
MG813990	A_TX_018a_2012_WGS	NA	2012-03-07	Human	USA	A	Human_orthopneumovirus
MG813991	A_TX_018b_2012_WGS	NA	2012-03-07	Human	USA	A	Human_orthopneumovirus
MG813992	A_TX_1043a_2013_WGS	NA	2013-01-11	Human	USA	A	Human_orthopneumovirus
MG813993	A_TX_1043b_2013_WGS	NA	2013-01-11	Human	USA	A	Human_orthopneumovirus
MN630106	RSVA/USA/ACRI_064/2016	NA	2016-03-28	Human	USA	A	Human_orthopneumovirus
MN251607	GH100344/USA/2011-XX-XX	NA	2011-XX-XX	Human	USA	A	Human_orthopneumovirus
MN531557	GH300327/USA/2013-XX-XX	NA	2013-XX-XX	Human	USA	A	Human_orthopneumovirus
LC530050	sugckmmaht_NGO3	NA	2019-10-19	Human	Japan	A	Human_orthopneumovirus
MT422269	RSVA/Novosibirsk/108Hp/2019	NA	2019-11-28	Human	Russia	A	Human_orthopneumovirus
MT422270	RSVA/Novosibirsk/138Hp/2019	NA	2019-12-06	Human	Russia	A	Human_orthopneumovirus
MT422271	RSVA/Novosibirsk/893Hp/2019	NA	2019-12-12	Human	Russia	A	Human_orthopneumovirus
MT422272	RSVA/Novosibirsk/893Hl/2019	NA	2019-12-12	Human	Russia	A	Human_orthopneumovirus
MT422273	RSVA/Novosibirsk/1125Hp/2019	NA	2019-12-02	Human	Russia	A	Human_orthopneumovirus
MW020596	hRSV/A/Australia.Vic/VIDRL001/2018	NA	2018-06-25	Human	Australia	A	Human_orthopneumovirus
MW020597	hRSV/A/Australia.Vic/VIDRL002/2018	NA	2018-08-26	Human	Australia	A	Human_orthopneumovirus
MW020598	hRSV/A/Australia.Vic/VIDRL001/2017	NA	2017-07-07	Human	Australia	A	Human_orthopneumovirus
MW020599	hRSV/A/Australia.Vic/VIDRL002/2017	NA	2017-07-20	Human	Australia	A	Human_orthopneumovirus
MW033958	RSV_A_S201	NA	2018-XX-XX	Human	USA	A	Human_orthopneumovirus
MT506703	BJ0901	NA	2017-12-28	Human	China	A	Human_orthopneumovirus
MW582528	0594	NA	2015-03-15	Human	Germany	A	Human_orthopneumovirus
MW160746	A/WA/PW3613237Z/2016	NA	2016-05-31	Human	Australia	A	Human_orthopneumovirus
MW160747	A/WA/PW3618198U/2016	NA	2016-07-24	Human	Australia	A	Human_orthopneumovirus
MW160749	A/WA/PW7812155J/2016	NA	2016-07-30	Human	Australia	A	Human_orthopneumovirus
MW160753	A/WA/PW3610621L/2016	NA	2016-01-05	Human	Australia	A	Human_orthopneumovirus
MW160754	A/WA/PW3614982P/2016	NA	2016-06-19	Human	Australia	A	Human_orthopneumovirus
MW160756	A/WA/PW7810512H/2016	NA	2016-06-24	Human	Australia	A	Human_orthopneumovirus
MW160758	A/WA/PW2987536C/2016	NA	2016-08-31	Human	Australia	A	Human_orthopneumovirus
MW160759	A/WA/PW3375488K/2016	NA	2016-09-08	Human	Australia	A	Human_orthopneumovirus
MW160761	A/WA/PW6361561S/2017	NA	2017-03-31	Human	Australia	A	Human_orthopneumovirus
MW160762	A/WA/PW7202552D/2017	NA	2017-09-01	Human	Australia	A	Human_orthopneumovirus
MW160764	A/WA/PW7225866R/2017	NA	2017-03-03	Human	Australia	A	Human_orthopneumovirus
MW160766	A/WA/PW9201364H/2016	NA	2016-06-30	Human	Australia	A	Human_orthopneumovirus
MW160767	A/WA/PW3812552D/2017	NA	2017-07-05	Human	Australia	A	Human_orthopneumovirus
MW160768	A/WA/PW3128479T/2017	NA	2017-11-04	Human	Australia	A	Human_orthopneumovirus
MW160771	A/WA/PW6360608C/2017	NA	2017-03-23	Human	Australia	A	Human_orthopneumovirus
MW160772	A/WA/PW7245506U/2017	NA	2017-04-16	Human	Australia	A	Human_orthopneumovirus
MW160773	A/WA/PW7245902W/2017	NA	2017-04-18	Human	Australia	A	Human_orthopneumovirus
MW160774	A/WA/PW8423521R/2017	NA	2017-10-05	Human	Australia	A	Human_orthopneumovirus
MW160776	A/WA/PW2552199A/2017	NA	2017-03-21	Human	Australia	A	Human_orthopneumovirus
MW160778	A/WA/PW3128124K/2017	NA	2017-03-22	Human	Australia	A	Human_orthopneumovirus
MW160779	A/WA/PW4161683B/2017	NA	2017-04-18	Human	Australia	A	Human_orthopneumovirus
MW160782	A/WA/PW7243266W/2017	NA	2017-11-04	Human	Australia	A	Human_orthopneumovirus
MW160783	A/WA/PW7245966B/2017	NA	2017-04-17	Human	Australia	A	Human_orthopneumovirus
MW160785	A/WA/PW9136191P/2017	NA	2017-04-26	Human	Australia	A	Human_orthopneumovirus
MW160787	A/WA/PW9173192F/2017	NA	2017-05-25	Human	Australia	A	Human_orthopneumovirus
MW160795	A/WA/PW9366168A/2016	NA	2016-11-15	Human	Australia	A	Human_orthopneumovirus
MW160797	A/WA/PW3564607T/2016	NA	2016-07-09	Human	Australia	A	Human_orthopneumovirus
MW160799	A/WA/PW4126622W/2016	NA	2016-10-31	Human	Australia	A	Human_orthopneumovirus
MW160801	A/WA/PW7344936K/2016	NA	2016-12-15	Human	Australia	A	Human_orthopneumovirus
MW160803	A/WA/PW9322831X/2016	NA	2016-11-10	Human	Australia	A	Human_orthopneumovirus
MW160807	A/NSW/WM0910208/2017	NA	2017-01-04	Human	Australia	A	Human_orthopneumovirus
MW160809	A/NSW/WM0971458/2017	NA	2017-07-04	Human	Australia	A	Human_orthopneumovirus
MW160819	A/NSW/WM1061759/2017	NA	2017-04-16	Human	Australia	A	Human_orthopneumovirus
MW160820	A/NSW/WM1212262/2017	NA	2017-01-05	Human	Australia	A	Human_orthopneumovirus
MW160822	A/NSW/WM1233497/2017	NA	2017-03-05	Human	Australia	A	Human_orthopneumovirus
MW160824	A/NSW/WM1214401/2017	NA	2017-01-05	Human	Australia	A	Human_orthopneumovirus
MW160825	A/NSW/WM0921853/2017	NA	2017-02-04	Human	Australia	A	Human_orthopneumovirus
MW160827	A/NSW/WM1024481/2017	NA	2017-12-04	Human	Australia	A	Human_orthopneumovirus
MW160828	A/NSW/WM1213683/2017	NA	2017-01-05	Human	Australia	A	Human_orthopneumovirus
MW160830	A/NSW/WM0981567/2017	NA	2017-08-04	Human	Australia	A	Human_orthopneumovirus
MZ515643	UU01A_0175_V02	NA	2019-12-05	Human	Netherlands	A	Human_orthopneumovirus
MZ515645	OX02_8438_V01	NA	2019-11-12	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515646	OX02_9328_V01	NA	2019-11-23	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515647	OX02_8382_V01	NA	2018-11-20	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515649	UU01A_0172_V02	NA	2019-11-29	Human	Netherlands	A	Human_orthopneumovirus
MZ515650	UU02_0207_V01	NA	2019-12-11	Human	Netherlands	A	Human_orthopneumovirus
MZ515651	UU01A_0076_V02	NA	2019-11-22	Human	Netherlands	A	Human_orthopneumovirus
MZ515652	OX02_8773_V01	NA	2018-12-06	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515655	UU02_0155_V01	NA	2019-12-11	Human	Netherlands	A	Human_orthopneumovirus
MZ515666	OX02_9767_D09	NA	2020-01-31	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515668	OX02_9801_D06	NA	2019-12-18	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515679	OX01A_8396_V02	NA	2020-01-08	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515680	UU01A_0109_V02	NA	2019-11-06	Human	Netherlands	A	Human_orthopneumovirus
MZ515681	OX02_9267_V01	NA	2020-01-11	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515682	OX02_8031_V01	NA	2019-11-28	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515685	OX02_8433_D02	NA	2018-11-14	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515687	OX02_9216_D02	NA	2019-12-04	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515688	SE01A_0120_V02	NA	2019-11-25	Human	Spain	A	Human_orthopneumovirus
MZ515689	OX02_8492_V01	NA	2018-12-19	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515690	UU02_0155_D03	NA	2019-12-13	Human	Netherlands	A	Human_orthopneumovirus
MZ515692	SE02_0001_V01	NA	2018-12-04	Human	Spain	A	Human_orthopneumovirus
MZ516053	UU02_0057_V01	NA	2018-11-29	Human	Netherlands	A	Human_orthopneumovirus
MZ516055	UU02_0045_D04	NA	2018-01-29	Human	Netherlands	A	Human_orthopneumovirus
MZ516057	UU02_0053_V01	NA	2019-02-13	Human	Netherlands	A	Human_orthopneumovirus
MZ516058	UU02_0012_V01	NA	2017-12-08	Human	Netherlands	A	Human_orthopneumovirus
MZ516063	OX02_8566_D04	NA	2018-11-16	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516066	SE02_0100_D03	NA	2019-11-28	Human	Spain	A	Human_orthopneumovirus
MZ516067	OX02_8566_D03	NA	2018-11-15	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516068	UU01A_0093_V02	NA	2019-11-25	Human	Netherlands	A	Human_orthopneumovirus
MZ516071	SE02_0007_D04	NA	2019-01-20	Human	Spain	A	Human_orthopneumovirus
MZ516072	IM02_0037_V01	NA	2019-01-02	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516073	OX01A_8374_V02	NA	2019-12-05	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516074	OX02_8433_D04	NA	2018-11-16	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516075	SE02_0002_V01	NA	2018-12-24	Human	Spain	A	Human_orthopneumovirus
MZ516076	OX02_8474_V01	NA	2018-12-04	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516077	UU02_0026_V01	NA	2017-12-22	Human	Netherlands	A	Human_orthopneumovirus
MZ516080	UU01A_0148_V02	NA	2019-11-21	Human	Netherlands	A	Human_orthopneumovirus
MZ516086	OX02_8086_D03	NA	2019-11-22	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516087	UU02_0003_V01	NA	2017-11-14	Human	Netherlands	A	Human_orthopneumovirus
MZ516088	UU01A_0135_V02	NA	2019-12-18	Human	Netherlands	A	Human_orthopneumovirus
MZ516090	UU01A_0151_V02	NA	2019-11-22	Human	Netherlands	A	Human_orthopneumovirus
MZ516092	OX02_8234_V01	NA	2018-11-19	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516093	OX02_8433_D03	NA	2018-11-15	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516096	OX02_8132_D03	NA	2018-12-07	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516097	UU02_0153_D04	NA	2019-11-28	Human	Netherlands	A	Human_orthopneumovirus
MZ516100	SE02_0023_V01	NA	2020-01-03	Human	Spain	A	Human_orthopneumovirus
MZ516103	UU02_0221_V01	NA	2019-12-31	Human	Netherlands	A	Human_orthopneumovirus
MZ516108	UU02_0017_V01	NA	2017-12-15	Human	Netherlands	A	Human_orthopneumovirus
MZ516110	UU02_0087_V01	NA	2018-12-14	Human	Netherlands	A	Human_orthopneumovirus
MZ516111	SE02_0001_D02	NA	2018-12-05	Human	Spain	A	Human_orthopneumovirus
MZ516112	OX02_9355_V01	NA	2019-12-31	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516117	SE01A_0061_V02	NA	2019-01-25	Human	Spain	A	Human_orthopneumovirus
MZ516118	UU02_0160_D04	NA	2019-12-27	Human	Netherlands	A	Human_orthopneumovirus
MZ516120	SE01A_0110_V02	NA	2019-12-09	Human	Spain	A	Human_orthopneumovirus
MZ516129	OX02_8584_V01	NA	2019-11-07	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516130	OX03_0094_V02	NA	2018-01-30	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516132	UU02_0211_V01	NA	2019-12-13	Human	Netherlands	A	Human_orthopneumovirus
MZ516134	UU01A_0124_V02	NA	2019-12-03	Human	Netherlands	A	Human_orthopneumovirus
MZ516137	OX02_9328_D02	NA	2019-11-24	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515998	OX02_8260_D04	NA	2019-11-11	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515999	OX02_8497_D02	NA	2018-12-19	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516000	OX02_9175_V01	NA	2019-12-31	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516002	SE02_0008_V01	NA	2019-01-31	Human	Spain	A	Human_orthopneumovirus
MZ516004	SE02_0008_D02	NA	2019-02-01	Human	Spain	A	Human_orthopneumovirus
