strain	strain_name	segment	date	host	country	subtype	virus
KJ627299	RSVB/Homo_sapiens/PER/FLU9371/2007	NA	2007-11-24	Human	Peru	NA	Human_orthopneumovirus
OK649689	HRSV/B/Brazil/38174/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649705	HRSV/B/Brazil/38247/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649690	HRSV/B/Brazil/38184/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649691	HRSV/B/Brazil/38185/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649693	HRSV/B/Brazil/38209/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649704	HRSV/B/Brazil/38245/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649697	HRSV/B/Brazil/38219/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649708	HRSV/B/Brazil/38281/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649728	HRSV/B/Brazil/38616/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649737	HRSV/B/Brazil/38686/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649726	HRSV/B/Brazil/38600/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649685	HRSV/B/Brazil/37784/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649687	HRSV/B/Brazil/37942/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
JX576749	07_038176	NA	2007-11-23	Human	Netherlands	B	Human_orthopneumovirus
JX576731	BE/5649/08	NA	2008-11-19	Human	Belgium	B	Human_orthopneumovirus
JX576746	08_045604	NA	2008-12-15	Human	Netherlands	B	Human_orthopneumovirus
JX576729	BE/5133/08	NA	2008-10-23	Human	Belgium	B	Human_orthopneumovirus
KF826859	RSVB/Homo_sapiens/ITA/131/2009	NA	2009-03-05	Human	Italy	NA	Human_orthopneumovirus
KF826860	RSVB/Homo_sapiens/ITA/135/2009	NA	2009-04-28	Human	Italy	NA	Human_orthopneumovirus
KF826820	RSVB/Homo_sapiens/ITA/134/2009	NA	2009-03-31	Human	Italy	NA	Human_orthopneumovirus
OK649695	HRSV/B/Brazil/38213/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649696	HRSV/B/Brazil/38218/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649703	HRSV/B/Brazil/38239/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649716	HRSV/B/Brazil/38445/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649717	HRSV/B/Brazil/38449/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649718	HRSV/B/Brazil/38452/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649720	HRSV/B/Brazil/38480/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649715	HRSV/B/Brazil/38442/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
JX576730	BE/5150/08	NA	2008-10-24	Human	Belgium	B	Human_orthopneumovirus
KF826822	RSVB/Homo_sapiens/USA/629_5/2007-XX-XX	NA	2007-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649686	HRSV/B/Brazil/37940/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649698	HRSV/B/Brazil/38220/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
KF826842	RSVB/Homo_sapiens/ARG/195/2007	NA	2007-05-22	Human	Argentina	NA	Human_orthopneumovirus
OK649709	HRSV/B/Brazil/38288/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649725	HRSV/B/Brazil/38591/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649713	HRSV/B/Brazil/38386/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
JX576750	07_008482	NA	2007-03-14	Human	Netherlands	B	Human_orthopneumovirus
KF826839	RSVB/Homo_sapiens/ARG/187/2006	NA	2006-07-25	Human	Argentina	NA	Human_orthopneumovirus
KJ627341	RSVB/Homo_sapiens/PER/FPP00386/2011	NA	2011-04-04	Human	Peru	NA	Human_orthopneumovirus
KJ627278	RSVB/Homo_sapiens/PER/FLE8323/2010	NA	2010-03-10	Human	Peru	NA	Human_orthopneumovirus
KJ627330	RSVB/Homo_sapiens/PER/FLA3500/2008	NA	2008-07-15	Human	Peru	NA	Human_orthopneumovirus
OK649741	HRSV/B/Kenya/58081/2007-XX-XX	NA	2007-XX-XX	Human	Kenya	NA	Human_orthopneumovirus
KJ627251	RSVB/Homo_sapiens/PER/FPP01361/2012	NA	2012-03-10	Human	Peru	NA	Human_orthopneumovirus
KJ627254	RSVB/Homo_sapiens/PER/FPP00618/2011	NA	2011-06-13	Human	Peru	NA	Human_orthopneumovirus
KX765899	RSVB/Homo_sapiens/NZL/LJRSV89/2010	NA	2010-08-09	Human	New_Zealand	NA	Human_orthopneumovirus
KJ627285	RSVB/Homo_sapiens/PER/FPP00604/2011	NA	2011-06-09	Human	Peru	NA	Human_orthopneumovirus
MF001044	6A8	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
MF001040	6A10	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
MF001045	6C3	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
MK167034	5S4	NA	2005-XX-XX	Human	USA	NA	Human_orthopneumovirus
MK453523	5P5	NA	2009-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649722	HRSV/B/Brazil/38520/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649736	HRSV/B/Brazil/38682/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649700	HRSV/B/Brazil/38222/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649742	HRSV/B/Kenya/58192/2007-XX-XX	NA	2007-XX-XX	Human	Kenya	NA	Human_orthopneumovirus
OK649744	HRSV/B/Kenya/58229/2008	NA	2009-XX-XX	Human	Kenya	NA	Human_orthopneumovirus
OK649743	HRSV/B/Kenya/58200/2008-XX-XX	NA	2008-XX-XX	Human	Kenya	NA	Human_orthopneumovirus
KJ939925	VN_200_11/09	NA	2009-11-18	Human	Viet_Nam	NA	Human_orthopneumovirus
KJ939921	VN_144_8/09	NA	2009-08-31	Human	Viet_Nam	NA	Human_orthopneumovirus
KJ939923	VN_165_10/09	NA	2009-10-07	Human	Viet_Nam	NA	Human_orthopneumovirus
KJ939924	VN_174_10/09	NA	2009-10-23	Human	Viet_Nam	NA	Human_orthopneumovirus
KJ939934	VN_827_9/10	NA	2010-09-08	Human	Viet_Nam	NA	Human_orthopneumovirus
KJ939931	VN_740_11/09	NA	2009-11-10	Human	Viet_Nam	NA	Human_orthopneumovirus
KJ939927	VN_342_5/10	NA	2010-05-27	Human	Viet_Nam	NA	Human_orthopneumovirus
KJ939932	VN_811_8/10	NA	2010-08-11	Human	Viet_Nam	NA	Human_orthopneumovirus
KJ939928	VN_365_6/10	NA	2010-06-17	Human	Viet_Nam	NA	Human_orthopneumovirus
JX576745	08_045952	NA	2008-12-17	Human	Netherlands	B	Human_orthopneumovirus
JX576732	BE/7004/06	NA	2006-12-05	Human	Belgium	B	Human_orthopneumovirus
JX576738	10_053210	NA	2010-12-12	Human	Netherlands	B	Human_orthopneumovirus
KX765949	RSVB/Homo_sapiens/NZL/LJRSV79/2011	NA	2011-09-04	Human	New_Zealand	NA	Human_orthopneumovirus
KX765930	RSVB/Homo_sapiens/NZL/LJRSV92/2010	NA	2010-08-27	Human	New_Zealand	NA	Human_orthopneumovirus
KX765968	RSVB/Homo_sapiens/NZL/LJRSV86/2010	NA	2010-08-05	Human	New_Zealand	NA	Human_orthopneumovirus
JX576733	12_004620	NA	2012-02-05	Human	Netherlands	B	Human_orthopneumovirus
JX576735	12_002874	NA	2012-01-23	Human	Netherlands	B	Human_orthopneumovirus
KX655624	RSVB/Homo_sapiens/JOR/B1723/2012	NA	2012-12-30	Human	Jordan	NA	Human_orthopneumovirus
MK109766	RSVB/Homo_sapiens/JOR/A0777/2013	NA	2013-03-25	Human	Jordan	NA	Human_orthopneumovirus
MK109778	RSVB/Homo_sapiens/JOR/A0650/2012	NA	2012-12-20	Human	Jordan	NA	Human_orthopneumovirus
MK109780	RSVB/Homo_sapiens/JOR/A0733/2013	NA	2013-02-24	Human	Jordan	NA	Human_orthopneumovirus
MK109788	RSVB/Homo_sapiens/JOR/A0729/2013	NA	2013-02-18	Human	Jordan	NA	Human_orthopneumovirus
KX655683	RSVB/Homo_sapiens/JOR/A0751/2013	NA	2013-03-03	Human	Jordan	NA	Human_orthopneumovirus
MK109768	RSVB/Homo_sapiens/JOR/C2692/2013	NA	2013-01-29	Human	Jordan	NA	Human_orthopneumovirus
KX655633	RSVB/Homo_sapiens/JOR/C2717/2013	NA	2013-02-10	Human	Jordan	NA	Human_orthopneumovirus
KX655700	RSVB/Homo_sapiens/JOR/D3717/2013	NA	2013-02-11	Human	Jordan	NA	Human_orthopneumovirus
MK109771	RSVB/Homo_sapiens/JOR/B1830/2013	NA	2013-03-10	Human	Jordan	NA	Human_orthopneumovirus
KX655645	RSVB/Homo_sapiens/JOR/C2730/2013	NA	2013-02-20	Human	Jordan	NA	Human_orthopneumovirus
MK109784	RSVB/Homo_sapiens/JOR/A0689/2013	NA	2013-01-17	Human	Jordan	NA	Human_orthopneumovirus
KX655693	RSVB/Homo_sapiens/JOR/D3772/2013	NA	2013-03-27	Human	Jordan	NA	Human_orthopneumovirus
KX655698	RSVB/Homo_sapiens/JOR/A0689/2013	NA	2013-01-17	Human	Jordan	NA	Human_orthopneumovirus
MK109783	RSVB/Homo_sapiens/JOR/B1748/2013	NA	2013-01-14	Human	Jordan	NA	Human_orthopneumovirus
KX655641	RSVB/Homo_sapiens/JOR/C2722/2013	NA	2013-02-14	Human	Jordan	NA	Human_orthopneumovirus
KX655642	RSVB/Homo_sapiens/JOR/D3731/2013	NA	2013-02-21	Human	Jordan	NA	Human_orthopneumovirus
KU950488	RSVB/Homo_sapiens/USA/TH_10585/2014	NA	2014-01-25	Human	USA	NA	Human_orthopneumovirus
MW582529	9671	NA	2015-01-12	Human	Germany	NA	Human_orthopneumovirus
MK749883	RSVB/Homo_sapiens/NIC/IIIn_15_0344_01NT/2015	NA	2015-12-11	Human	Nicaragua	NA	Human_orthopneumovirus
KU950588	RSVB/Homo_sapiens/USA/TH_10502/2014	NA	2014-01-22	Human	USA	NA	Human_orthopneumovirus
KU839633	RSVB/Homo_sapiens/USA/TH_34/2014	NA	2014-01-13	Human	USA	NA	Human_orthopneumovirus
KU950533	RSVB/Homo_sapiens/USA/TH_10524/2014	NA	2014-01-10	Human	USA	NA	Human_orthopneumovirus
KU950542	RSVB/Homo_sapiens/USA/TH_10429/2013	NA	2013-10-07	Human	USA	NA	Human_orthopneumovirus
KU950508	RSVB/Homo_sapiens/USA/TH_10431/2013	NA	2013-07-30	Human	USA	NA	Human_orthopneumovirus
KJ672476	RSVB/Homo_sapiens/USA/LA2_42/2013	NA	2013-01-04	Human	USA	NA	Human_orthopneumovirus
KU950586	RSVB/Homo_sapiens/USA/TH_10181/2013	NA	2013-01-09	Human	USA	NA	Human_orthopneumovirus
KU950571	RSVB/Homo_sapiens/USA/TH_10278/2012	NA	2012-12-19	Human	USA	NA	Human_orthopneumovirus
KU950548	RSVB/Homo_sapiens/USA/TH_10530/2014	NA	2014-01-24	Human	USA	NA	Human_orthopneumovirus
KU950547	RSVB/Homo_sapiens/USA/TH_10525/2013	NA	2013-11-19	Human	USA	NA	Human_orthopneumovirus
KU950558	RSVB/Homo_sapiens/USA/TH_10572/2014	NA	2014-01-08	Human	USA	NA	Human_orthopneumovirus
KU950621	RSVB/Homo_sapiens/USA/TH_10586/2014	NA	2014-02-05	Human	USA	NA	Human_orthopneumovirus
KU950461	RSVB/Homo_sapiens/USA/TH_10423/2013	NA	2013-12-17	Human	USA	NA	Human_orthopneumovirus
KY249668	RSVB/England453/2012	NA	2012-12-06	Human	United_Kingdom	NA	Human_orthopneumovirus
KY249663	RSVB/England005/2013	NA	2013-11-14	Human	United_Kingdom	NA	Human_orthopneumovirus
KY249669	RSVB/England787/2012	NA	2012-12-06	Human	United_Kingdom	NA	Human_orthopneumovirus
KX655674	RSVB/Homo_sapiens/JOR/C2739/2013	NA	2013-02-26	Human	Jordan	NA	Human_orthopneumovirus
MK109767	RSVB/Homo_sapiens/JOR/D3762/2013	NA	2013-03-18	Human	Jordan	NA	Human_orthopneumovirus
KX765945	RSVB/Homo_sapiens/NZL/LJRSV98/2010	NA	2010-10-20	Human	New_Zealand	NA	Human_orthopneumovirus
LC474527	RSV/B/Sendai/1401/11	NA	2011-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474529	RSV/B/Sendai/1571/11	NA	2011-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474530	RSV/B/Sendai/1591/11	NA	2011-XX-XX	Human	Japan	B	Human_orthopneumovirus
KX655655	RSVB/Homo_sapiens/JOR/B1011/2010	NA	2010-03-24	Human	Jordan	NA	Human_orthopneumovirus
KX765963	RSVB/Homo_sapiens/NZL/LJRSV90/2010	NA	2010-08-09	Human	New_Zealand	NA	Human_orthopneumovirus
KU950633	RSVB/Homo_sapiens/USA/TH_10483/2013	NA	2013-12-10	Human	USA	NA	Human_orthopneumovirus
MF001055	8Q6	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
JX576741	09_052617	NA	2009-12-22	Human	Netherlands	B	Human_orthopneumovirus
KF826858	RSVB/Homo_sapiens/ITA/130/2009	NA	2009-03-04	Human	Italy	NA	Human_orthopneumovirus
MG431251	STA786	NA	2010-02-22	Human	Brazil	NA	Human_orthopneumovirus
OK649710	HRSV/B/Brazil/38299/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649712	HRSV/B/Brazil/38385/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649723	HRSV/B/Brazil/38539/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649724	HRSV/B/Brazil/38578/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649730	HRSV/B/Brazil/38637/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649733	HRSV/B/Brazil/38648/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649727	HRSV/B/Brazil/38604/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649729	HRSV/B/Brazil/38620/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649731	HRSV/B/Brazil/38638/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649734	HRSV/B/Brazil/38660/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649738	HRSV/B/Brazil/38727/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
KY249679	RSVB/England002/2011	NA	2011-12-22	Human	United_Kingdom	NA	Human_orthopneumovirus
KX655684	RSVB/Homo_sapiens/JOR/D3002/2010	NA	2010-03-21	Human	Jordan	NA	Human_orthopneumovirus
MK109779	RSVB/Homo_sapiens/JOR/D3002/2010	NA	2010-03-21	Human	Jordan	NA	Human_orthopneumovirus
OK649701	HRSV/B/Brazil/38226/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
KY249675	RSVB/England306/2012	NA	2012-01-23	Human	United_Kingdom	NA	Human_orthopneumovirus
KY249676	RSVB/England133/2012	NA	2012-01-04	Human	United_Kingdom	NA	Human_orthopneumovirus
KY249680	RSVB/England447/2011	NA	2011-12-01	Human	United_Kingdom	NA	Human_orthopneumovirus
JX576736	12_001238	NA	2012-01-07	Human	Netherlands	B	Human_orthopneumovirus
JX576734	12_003981	NA	2012-01-29	Human	Netherlands	B	Human_orthopneumovirus
KU950618	RSVB/Homo_sapiens/USA/TH_10246/2012	NA	2012-10-17	Human	USA	NA	Human_orthopneumovirus
LC474559	RSV/B/NIID/2472/14	NA	2014-04-12	Human	USA	B	Human_orthopneumovirus
LC474560	RSV/B/NIID/2474/14	NA	2014-04-13	Human	USA	B	Human_orthopneumovirus
KY249658	RSVB/England167/2014	NA	2013-12-30	Human	United_Kingdom	NA	Human_orthopneumovirus
KU950530	RSVB/Homo_sapiens/USA/TH_10584/2014	NA	2014-01-21	Human	USA	NA	Human_orthopneumovirus
KU950477	RSVB/Homo_sapiens/USA/TH_10566/2014	NA	2014-01-27	Human	USA	NA	Human_orthopneumovirus
KU950578	RSVB/Homo_sapiens/USA/TH_10421/2013	NA	2013-10-23	Human	USA	NA	Human_orthopneumovirus
KU950494	RSVB/Homo_sapiens/USA/TH_10653/2013	NA	2013-12-03	Human	USA	NA	Human_orthopneumovirus
KU950613	RSVB/Homo_sapiens/USA/TH_10646/2013	NA	2013-09-27	Human	USA	NA	Human_orthopneumovirus
KU950496	RSVB/Homo_sapiens/USA/TH_10648/2013	NA	2013-12-02	Human	USA	NA	Human_orthopneumovirus
KU950552	RSVB/Homo_sapiens/USA/TH_10535/2013	NA	2013-12-27	Human	USA	NA	Human_orthopneumovirus
OK649755	HRSV/B/Texas.USA/121301314/2014-XX-XX	NA	2014-XX-XX	Human	USA	NA	Human_orthopneumovirus
KX655654	RSVB/Homo_sapiens/JOR/D3125/2011	NA	2011-02-13	Human	Jordan	NA	Human_orthopneumovirus
KU950577	RSVB/Homo_sapiens/USA/TH_10615/2013	NA	2013-11-19	Human	USA	NA	Human_orthopneumovirus
KU839634	RSVB/Homo_sapiens/USA/TH_37/2013	NA	2013-11-15	Human	USA	NA	Human_orthopneumovirus
KU950565	RSVB/Homo_sapiens/USA/TH_10428/2013	NA	2013-08-16	Human	USA	NA	Human_orthopneumovirus
KU950559	RSVB/Homo_sapiens/USA/TH_10376/2013	NA	2013-07-22	Human	USA	NA	Human_orthopneumovirus
KU839640	RSVB/Homo_sapiens/USA/TH_39/2013	NA	2013-12-11	Human	USA	NA	Human_orthopneumovirus
KU950695	RSVB/Homo_sapiens/USA/TH_10396/2013	NA	2013-07-30	Human	USA	NA	Human_orthopneumovirus
KU839635	RSVB/Homo_sapiens/USA/TH_30/2013	NA	2013-12-02	Human	USA	NA	Human_orthopneumovirus
KU950589	RSVB/Homo_sapiens/USA/TH_10663/2013	NA	2013-10-29	Human	USA	NA	Human_orthopneumovirus
KU839628	RSVB/Homo_sapiens/USA/TH_25/2013	NA	2013-11-27	Human	USA	NA	Human_orthopneumovirus
KU839629	RSVB/Homo_sapiens/USA/TH_63/2013	NA	2013-12-27	Human	USA	NA	Human_orthopneumovirus
KU839623	RSVB/Homo_sapiens/USA/TH_23/2013	NA	2013-11-18	Human	USA	NA	Human_orthopneumovirus
KU950687	RSVB/Homo_sapiens/USA/TH_10611/2013	NA	2013-10-23	Human	USA	NA	Human_orthopneumovirus
KU839632	RSVB/Homo_sapiens/USA/TH_62/2013	NA	2013-12-17	Human	USA	NA	Human_orthopneumovirus
KU950599	RSVB/Homo_sapiens/USA/TH_10548/2013	NA	2013-10-29	Human	USA	NA	Human_orthopneumovirus
KU839638	RSVB/Homo_sapiens/USA/TH_22/2013	NA	2013-11-11	Human	USA	NA	Human_orthopneumovirus
KU839641	RSVB/Homo_sapiens/USA/TH_36/2014	NA	2014-01-20	Human	USA	NA	Human_orthopneumovirus
KU950465	RSVB/Homo_sapiens/USA/TH_10578/2013	NA	2013-11-19	Human	USA	NA	Human_orthopneumovirus
KU950676	RSVB/Homo_sapiens/USA/TH_10553/2014	NA	2014-01-09	Human	USA	NA	Human_orthopneumovirus
KU839627	RSVB/Homo_sapiens/USA/TH_33/2014	NA	2014-01-29	Human	USA	NA	Human_orthopneumovirus
KU950568	RSVB/Homo_sapiens/USA/TH_10420/2014	NA	2014-01-07	Human	USA	NA	Human_orthopneumovirus
KU950510	RSVB/Homo_sapiens/USA/TH_10370/2013	NA	2013-09-25	Human	USA	NA	Human_orthopneumovirus
KU950516	RSVB/Homo_sapiens/USA/TH_10304/2013	NA	2013-08-15	Human	USA	NA	Human_orthopneumovirus
KU950691	RSVB/Homo_sapiens/USA/TH_10467/2013	NA	2013-06-19	Human	USA	NA	Human_orthopneumovirus
KU950466	RSVB/Homo_sapiens/USA/TH_10488/2013	NA	2013-10-17	Human	USA	NA	Human_orthopneumovirus
KU950525	RSVB/Homo_sapiens/USA/TH_10300/2014	NA	2014-03-20	Human	USA	NA	Human_orthopneumovirus
KU950481	RSVB/Homo_sapiens/USA/TH_10628/2013	NA	2013-10-01	Human	USA	NA	Human_orthopneumovirus
KU950495	RSVB/Homo_sapiens/USA/TH_10560/2013	NA	2013-07-15	Human	USA	NA	Human_orthopneumovirus
KU950504	RSVB/Homo_sapiens/USA/TH_10388/2013	NA	2013-06-18	Human	USA	NA	Human_orthopneumovirus
KU950463	RSVB/Homo_sapiens/USA/TH_10357/2013	NA	2013-11-26	Human	USA	NA	Human_orthopneumovirus
KU950497	RSVB/Homo_sapiens/USA/TH_10416/2013	NA	2013-08-20	Human	USA	NA	Human_orthopneumovirus
KU950591	RSVB/Homo_sapiens/USA/TH_10436/2013	NA	2013-10-01	Human	USA	NA	Human_orthopneumovirus
KU950503	RSVB/Homo_sapiens/USA/TH_10459/2013	NA	2013-11-15	Human	USA	NA	Human_orthopneumovirus
KU950659	RSVB/Homo_sapiens/USA/TH_10556/2013	NA	2013-11-20	Human	USA	NA	Human_orthopneumovirus
KU950678	RSVB/Homo_sapiens/USA/TH_10415/2013	NA	2013-08-23	Human	USA	NA	Human_orthopneumovirus
KU950462	RSVB/Homo_sapiens/USA/TH_10520/2013	NA	2013-08-26	Human	USA	NA	Human_orthopneumovirus
KU950515	RSVB/Homo_sapiens/USA/TH_10478/2013	NA	2013-10-14	Human	USA	NA	Human_orthopneumovirus
KU950580	RSVB/Homo_sapiens/USA/TH_10453/2013	NA	2013-10-07	Human	USA	NA	Human_orthopneumovirus
KU950593	RSVB/Homo_sapiens/USA/TH_10537/2014	NA	2014-01-09	Human	USA	NA	Human_orthopneumovirus
KU950532	RSVB/Homo_sapiens/USA/TH_10440/2013	NA	2013-10-07	Human	USA	NA	Human_orthopneumovirus
KU950582	RSVB/Homo_sapiens/USA/TH_10391/2013	NA	2013-07-17	Human	USA	NA	Human_orthopneumovirus
KU950681	RSVB/Homo_sapiens/USA/TH_10501/2013	NA	2013-12-05	Human	USA	NA	Human_orthopneumovirus
KU950482	RSVB/Homo_sapiens/USA/TH_10504/2013	NA	2013-08-05	Human	USA	NA	Human_orthopneumovirus
KU950476	RSVB/Homo_sapiens/USA/TH_10565/2013	NA	2013-10-08	Human	USA	NA	Human_orthopneumovirus
KU950512	RSVB/Homo_sapiens/USA/TH_10598/2013	NA	2013-07-10	Human	USA	NA	Human_orthopneumovirus
KU950663	RSVB/Homo_sapiens/USA/TH_10619/2013	NA	2013-10-08	Human	USA	NA	Human_orthopneumovirus
KU950526	RSVB/Homo_sapiens/USA/TH_10527/2013	NA	2013-11-27	Human	USA	NA	Human_orthopneumovirus
KU950478	RSVB/Homo_sapiens/USA/TH_10381/2013	NA	2013-06-20	Human	USA	NA	Human_orthopneumovirus
KU950622	RSVB/Homo_sapiens/USA/TH_10451/2013	NA	2013-10-15	Human	USA	NA	Human_orthopneumovirus
KU950562	RSVB/Homo_sapiens/USA/TH_10439/2013	NA	2013-09-23	Human	USA	NA	Human_orthopneumovirus
KU950630	RSVB/Homo_sapiens/USA/TH_10528/2013	NA	2013-07-05	Human	USA	NA	Human_orthopneumovirus
KU950679	RSVB/Homo_sapiens/USA/TH_10395/2013	NA	2013-07-12	Human	USA	NA	Human_orthopneumovirus
KU950668	RSVB/Homo_sapiens/USA/TH_10448/2013	NA	2013-09-30	Human	USA	NA	Human_orthopneumovirus
KU950648	RSVB/Homo_sapiens/USA/TH_10564/2014	NA	2014-01-27	Human	USA	NA	Human_orthopneumovirus
KU950672	RSVB/Homo_sapiens/USA/TH_10496/2013	NA	2013-12-09	Human	USA	NA	Human_orthopneumovirus
KU950534	RSVB/Homo_sapiens/USA/TH_10514/2014	NA	2014-01-15	Human	USA	NA	Human_orthopneumovirus
KU950684	RSVB/Homo_sapiens/USA/TH_10515/2013	NA	2013-08-23	Human	USA	NA	Human_orthopneumovirus
KU950471	RSVB/Homo_sapiens/USA/TH_10511/2013	NA	2013-08-02	Human	USA	NA	Human_orthopneumovirus
KU950606	RSVB/Homo_sapiens/USA/TH_10490/2013	NA	2013-12-13	Human	USA	NA	Human_orthopneumovirus
KU950689	RSVB/Homo_sapiens/USA/TH_10489/2013	NA	2013-10-31	Human	USA	NA	Human_orthopneumovirus
KU950675	RSVB/Homo_sapiens/USA/TH_10417/2013	NA	2013-06-21	Human	USA	NA	Human_orthopneumovirus
KU950690	RSVB/Homo_sapiens/USA/TH_10447/2013	NA	2013-08-14	Human	USA	NA	Human_orthopneumovirus
KU950535	RSVB/Homo_sapiens/USA/TH_10616/2013	NA	2013-06-25	Human	USA	NA	Human_orthopneumovirus
KU950539	RSVB/Homo_sapiens/USA/TH_10576/2013	NA	2013-09-25	Human	USA	NA	Human_orthopneumovirus
KU950514	RSVB/Homo_sapiens/USA/TH_10544/2013	NA	2013-11-21	Human	USA	NA	Human_orthopneumovirus
KU950665	RSVB/Homo_sapiens/USA/TH_10542/2013	NA	2013-11-22	Human	USA	NA	Human_orthopneumovirus
KU950697	RSVB/Homo_sapiens/USA/TH_10430/2013	NA	2013-12-16	Human	USA	NA	Human_orthopneumovirus
KU950553	RSVB/Homo_sapiens/USA/TH_10471/2013	NA	2013-08-12	Human	USA	NA	Human_orthopneumovirus
KU950688	RSVB/Homo_sapiens/USA/TH_10382/2013	NA	2013-08-28	Human	USA	NA	Human_orthopneumovirus
KU950555	RSVB/Homo_sapiens/USA/TH_10452/2013	NA	2013-12-03	Human	USA	NA	Human_orthopneumovirus
KU950601	RSVB/Homo_sapiens/USA/TH_10499/2013	NA	2013-10-23	Human	USA	NA	Human_orthopneumovirus
KU950517	RSVB/Homo_sapiens/USA/TH_10445/2013	NA	2013-10-22	Human	USA	NA	Human_orthopneumovirus
KU950543	RSVB/Homo_sapiens/USA/TH_10485/2013	NA	2013-10-16	Human	USA	NA	Human_orthopneumovirus
KU950656	RSVB/Homo_sapiens/USA/TH_10634/2013	NA	2013-09-16	Human	USA	NA	Human_orthopneumovirus
KU950605	RSVB/Homo_sapiens/USA/TH_10563/2013	NA	2013-08-13	Human	USA	NA	Human_orthopneumovirus
MK749900	RSVB/Homo_sapiens/NIC/7309_04/2013	NA	2013-11-10	Human	Nicaragua	NA	Human_orthopneumovirus
MF001046	6C5	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
